season,team,position,status,full_name,first_name,last_name,gsis_id,pff_id,years_exp,week,game_type,rookie_year,team_number
2015,CIN,DL,ACT,Geno Atkins,Gene,Atkins,00-0027720,5643,5,1,REG,2010,7
2015,CIN,WR,ACT,A.J. Green,Adriel,Green,00-0027942,6156,4,1,REG,2011,7
2015,CIN,QB,ACT,Andy Dalton,Andrew,Dalton,00-0027973,6187,4,1,REG,2011,7
2015,CIN,OL,ACT,Clint Boling,Clint,Boling,00-0028039,NA,4,1,REG,2011,7
2015,CIN,DB,ACT,George Iloka,George,Iloka,00-0029215,7159,3,1,REG,2012,7
2015,CIN,WR,ACT,Marvin Jones,Marvin,Jones,00-0029293,7158,3,1,REG,2012,7
2015,CIN,DB,ACT,Dre Kirkpatrick,D'Andre,Kirkpatrick,00-0029560,7023,3,1,REG,2012,7
2015,CIN,OL,ACT,Kevin Zeitler,Kevin,Zeitler,00-0029592,NA,3,1,REG,2012,7
2015,CIN,WR,ACT,Mohamed Sanu,Mohamed,Sanu,00-0029632,7084,3,1,REG,2012,7
2015,CIN,DB,ACT,Chris Lewis-Harris,Christopher,Lewis-Harris,00-0029696,7624,3,1,REG,2012,7
2015,CIN,OL,ACT,T.J. Johnson,Anthony,Johnson,00-0030126,8034,2,1,REG,2013,7
2015,CIN,RB,ACT,Rex Burkhead,Michael,Burkhead,00-0030288,7971,2,1,REG,2013,7
2015,CIN,DL,ACT,Margus Hunt,Margus,Hunt,00-0030449,7834,2,1,REG,2013,7
2015,CIN,RB,ACT,Giovani Bernard,Giovani,Bernard,00-0030456,7818,2,1,REG,2013,7
2015,CIN,DB,ACT,Shawn Williams,Shawn,Williams,00-0030471,7865,2,1,REG,2013,7
2015,CIN,WR,ACT,Tyler Eifert,Tyler,Eifert,00-0030549,7802,2,1,REG,2013,7
2015,CIN,RB,ACT,Jeremy Hill,Jeremy,Hill,00-0031301,8690,1,1,REG,2014,7
2015,CIN,DL,ACT,Will Clarke,William,Clarke,00-0031304,8723,1,1,REG,2014,7
2015,CIN,OL,ACT,Russell Bodine,Russell,Bodine,00-0031306,NA,1,1,REG,2014,7
2015,CIN,LB,ACT,Vontaze Burfict,Vontaze,Burfict,00-0028912,7280,3,8,REG,2012,7
2015,CLV,DL,ACT,Randy Starks,Randy,Starks,00-0022805,NA,11,1,REG,2004,8
2015,CLV,P,ACT,Andy Lee,Andy,Lee,00-0022824,1906,11,1,REG,2004,8
2015,CLV,LB,ACT,Karlos Dansby,Karlos,Dansby,00-0022927,NA,11,1,REG,2004,8
2015,CLV,DB,ACT,Tramon Williams,Tramon,Williams,00-0024061,3558,9,1,REG,2006,8
2015,CLV,DB,ACT,Donte Whitner,Donte,Whitner,00-0024223,NA,9,1,REG,2006,8
2015,CLV,OL,ACT,Joe Thomas,Joe,Thomas,00-0025390,NA,8,1,REG,2007,8
2015,CLV,WR,ACT,Dwayne Bowe,Dwayne,Bowe,00-0025410,3639,8,1,REG,2007,8
2015,CLV,WR,ACT,Gary Barnidge,Gary,Barnidge,00-0026281,4455,7,1,REG,2008,8
2015,CLV,DL,ACT,Desmond Bryant,Desmond,Bryant,00-0026533,NA,6,1,REG,2009,8
2015,CLV,OL,ACT,Alex Mack,Alex,Mack,00-0026997,NA,6,1,REG,2009,8
2015,CLV,LB,ACT,Paul Kruger,Paul,Kruger,00-0027033,NA,6,1,REG,2009,8
2015,CLV,WR,ACT,Marlon Moore,Marlon,Moore,00-0027356,NA,5,1,REG,2010,8
2015,CLV,WR,ACT,Jim Dray,Jim,Dray,00-0027825,NA,5,1,REG,2010,8
2015,CLV,LB,ACT,Craig Robertson,Craig,Robertson,00-0028834,7003,4,1,REG,2012,8
2015,CLV,DB,ACT,Tashaun Gipson,Tashaun,Gipson,00-0028924,7288,3,1,REG,2012,8
2015,CLV,QB,ACT,Austin Davis,Austin,Davis,00-0028957,7305,3,1,REG,2012,8
2015,CLV,DB,ACT,Johnson Bademosi,Johnson,Bademosi,00-0029065,7374,3,1,REG,2012,8
2015,CLV,OL,ACT,Austin Pasztor,Austin,Pasztor,00-0029076,NA,3,1,REG,2012,8
2015,CLV,OL,ACT,Mitchell Schwartz,Mitchell,Schwartz,00-0029253,NA,3,1,REG,2012,8
2015,CLV,DL,ACT,John Hughes,John,Hughes,00-0029266,NA,3,1,REG,2012,8
2015,CLV,WR,ACT,Travis Benjamin,Travis,Benjamin,00-0029269,7100,3,1,REG,2012,8
2015,CLV,RB,ACT,Robert Turbin,Robert,Turbin,00-0029273,7106,3,1,REG,2012,8
2015,CLV,LB,ACT,Tank Carder,Ricky,Carder,00-0029287,NA,3,1,REG,2012,8
2015,CLV,DB,ACT,Jordan Poyer,Jordan,Poyer,00-0030114,8000,2,1,REG,2013,8
2015,CLV,DL,ACT,Armonty Bryant,Armonty,Bryant,00-0030553,7999,2,1,REG,2013,8
2015,CLV,LB,ACT,Barkevious Mingo,Barkevious,Mingo,00-0030558,7787,2,1,REG,2013,8
2015,CLV,RB,ACT,Isaiah Crowell,Isaiah,Crowell,00-0030656,9295,1,1,REG,2014,8
2015,CLV,DL,ACT,Jamie Meder,Jamie,Meder,00-0030697,8940,1,1,REG,2014,8
2015,CLV,WR,ACT,Taylor Gabriel,Taylor,Gabriel,00-0031228,9002,1,1,REG,2014,8
2015,CLV,DB,ACT,K'Waun Williams,K'Waun,Williams,00-0031253,9332,1,1,REG,2014,8
2015,CLV,DB,ACT,Pierre Desir,Pierre,Desir,00-0031331,8762,1,1,REG,2014,8
2015,CLV,LB,ACT,Christian Kirksey,Christian,Kirksey,00-0031361,8706,1,1,REG,2014,8
2015,CLV,QB,ACT,Johnny Manziel,Johnathan,Manziel,00-0031409,8657,1,1,REG,2014,8
2015,CLV,DB,ACT,Justin Gilbert,Justin,Gilbert,00-0031438,NA,1,1,REG,2014,8
2015,CLV,DB,ACT,Don Jones,Don,Jones,00-0030395,NA,2,6,REG,2013,8
2015,CLV,WR,ACT,Terrelle Pryor,Terrelle,Pryor,00-0028825,6944,4,13,REG,2011,8
2015,CLV,LB,ACT,Cam Johnson,Cameron,Johnson,00-0029310,7221,3,17,REG,2012,8
2015,DAL,WR,ACT,Jason Witten,Christopher,Witten,00-0022127,1384,12,1,REG,2003,9
2015,DAL,DL,ACT,Jeremy Mincey,Jeremy,Mincey,00-0024405,NA,9,1,REG,2006,9
2015,DAL,OL,ACT,Doug Free,Doug,Free,00-0025509,NA,8,1,REG,2007,9
2015,DAL,RB,ACT,Darren McFadden,Darren,McFadden,00-0026144,4318,7,1,REG,2008,9
2015,DAL,DB,ACT,Brandon Carr,Brandon,Carr,00-0026280,4454,7,1,REG,2008,9
2015,DAL,DL,ACT,Nick Hayden,Nicholas,Hayden,00-0026321,NA,7,1,REG,2008,9
2015,DAL,OL,ACT,Mackenzy Bernadeau,Mackenzy,Bernadeau,00-0026390,NA,7,1,REG,2008,9
2015,DAL,DB,ACT,Danny McCray,Danny,McCray,00-0027422,NA,5,1,REG,2010,9
2015,DAL,LB,ACT,Sean Lee,Sean,Lee,00-0027663,5580,5,1,REG,2010,9
2015,DAL,OL,ACT,Tyron Smith,Tyron,Smith,00-0027947,NA,4,1,REG,2011,9
2015,DAL,LB,ACT,Andrew Gachkar,Andrew,Gachkar,00-0028172,NA,4,1,REG,2011,9
2015,DAL,K,ACT,Dan Bailey,Dan,Bailey,00-0028660,6796,4,1,REG,2011,9
2015,DAL,P,ACT,Chris Jones,Christopher,Jones,00-0028664,6798,4,1,REG,2011,9
2015,DAL,WR,ACT,Cole Beasley,Cole,Beasley,00-0029000,7330,3,1,REG,2012,9
2015,DAL,OL,ACT,Ronald Leary,Ronald,Leary,00-0029010,NA,3,1,REG,2012,9
2015,DAL,DL,ACT,Jack Crawford,Jack,Crawford,00-0029627,7151,3,1,REG,2012,9
2015,DAL,WR,ACT,James Hanna,James,Hanna,00-0029634,NA,3,1,REG,2012,9
2015,DAL,DL,ACT,Tyrone Crawford,Tyrone,Crawford,00-0029641,7083,3,1,REG,2012,9
2015,DAL,LB,ACT,Kyle Wilber,Kyle,Wilber,00-0029647,7113,3,1,REG,2012,9
2015,DAL,DB,ACT,Morris Claiborne,Morris,Claiborne,00-0029676,7012,3,1,REG,2012,9
2015,DAL,QB,ACT,Brandon Weeden,Brandon,Weeden,00-0029677,7028,3,1,REG,2012,9
2015,DAL,DB,ACT,Jeff Heath,Jeffrey,Heath,00-0030196,8396,2,1,REG,2013,9
2015,DAL,RB,ACT,Christine Michael,Christine,Michael,00-0030432,7843,2,1,REG,2013,9
2015,DAL,WR,ACT,Terrance Williams,Terrance,Williams,00-0030542,7855,2,1,REG,2013,9
2015,DAL,DB,ACT,J.J. Wilcox,James,Wilcox,00-0030543,7861,2,1,REG,2013,9
2015,DAL,OL,ACT,Travis Frederick,Travis,Frederick,00-0030546,NA,2,1,REG,2013,9
2015,DAL,DB,ACT,Tyler Patmon,Andrew,Patmon,00-0031276,9135,1,1,REG,2014,9
2015,DAL,WR,ACT,Devin Street,Devin,Street,00-0031310,8781,1,1,REG,2014,9
2015,DAL,LB,ACT,Anthony Hitchens,Anthony,Hitchens,00-0031348,8754,1,1,REG,2014,9
2015,DAL,OL,ACT,Zack Martin,Zachary,Martin,00-0031402,NA,1,1,REG,2014,9
2015,DAL,DL,ACT,Demarcus Lawrence,Demarcus,Lawrence,00-0031411,8669,1,1,REG,2014,9
2015,DAL,OL,ACT,Charles Brown,Charles,Brown,00-0027669,NA,5,2,REG,2010,9
2015,DAL,WR,ACT,Brice Butler,Brice,Butler,00-0030516,7991,2,2,REG,2013,9
2015,DAL,DL,ACT,Greg Hardy,Greg,Hardy,00-0027774,NA,5,5,REG,2010,9
2015,DAL,LB,ACT,Rolando McClain,Rolando,McClain,00-0027904,NA,5,5,REG,2010,9
2015,DAL,DL,ACT,Casey Walker,Casey,Walker,00-0030258,NA,2,16,REG,2013,9
2015,DAL,DB,ACT,Josh Thomas,Joshua,Thomas,00-0028081,NA,4,17,REG,2011,9
2015,DAL,WR,ACT,Rodney Smith,Rodney,Smith,00-0029934,NA,2,17,REG,2013,9
2015,DEN,QB,ACT,Peyton Manning,Peyton,Manning,00-0010346,327,17,1,REG,1998,10
2015,DEN,DL,ACT,Antonio Smith,Antonio,Smith,00-0022793,NA,11,1,REG,2004,10
2015,DEN,LB,ACT,DeMarcus Ware,DeMarcus,Ware,00-0023445,NA,10,1,REG,2005,10
2015,DEN,OL,ACT,Evan Mathis,Evan,Mathis,00-0023514,NA,10,1,REG,2005,10
2015,DEN,WR,ACT,Owen Daniels,Owen,Daniels,00-0024313,3043,9,1,REG,2006,10
2015,DEN,OL,ACT,Ryan Harris,Ryan,Harris,00-0025457,NA,8,1,REG,2007,10
2015,DEN,DB,ACT,Aqib Talib,Aqib,Talib,00-0026160,4334,7,1,REG,2008,10
2015,DEN,WR,ACT,Andre Caldwell,Andre,Caldwell,00-0026237,4411,7,1,REG,2008,10
2015,DEN,P,ACT,Britton Colquitt,Britton,Colquitt,00-0026516,5192,6,1,REG,2009,10
2015,DEN,DL,ACT,Vance Walker,Vance,Walker,00-0026942,NA,6,1,REG,2009,10
2015,DEN,OL,ACT,Louis Vasquez,Louis,Vasquez,00-0027052,NA,6,1,REG,2009,10
2015,DEN,DB,ACT,Darian Stewart,Darian,Stewart,00-0027256,5820,5,1,REG,2010,10
2015,DEN,WR,ACT,Emmanuel Sanders,Emmanuel,Sanders,00-0027685,5606,5,1,REG,2010,10
2015,DEN,OL,ACT,Shelley Smith,Shelley,Smith,00-0027785,NA,5,1,REG,2010,10
2015,DEN,WR,ACT,Demaryius Thomas,Demaryius,Thomas,00-0027874,5547,5,1,REG,2010,10
2015,DEN,LB,ACT,Von Miller,Von,Miller,00-0027940,6154,4,1,REG,2011,10
2015,DEN,WR,ACT,Virgil Green,Virgil,Green,00-0028142,6356,4,1,REG,2011,10
2015,DEN,DB,ACT,Chris Harris,Christopher,Harris,00-0028224,6457,4,1,REG,2011,10
2015,DEN,DL,ACT,Malik Jackson,Malik,Jackson,00-0029568,7647,3,1,REG,2012,10
2015,DEN,LB,ACT,Danny Trevathan,Danny,Trevathan,00-0029577,7177,3,1,REG,2012,10
2015,DEN,LB,ACT,Brandon Marshall,Brandon,Marshall,00-0029620,7648,3,1,REG,2012,10
2015,DEN,QB,ACT,Brock Osweiler,Brock,Osweiler,00-0029682,7059,3,1,REG,2012,10
2015,DEN,RB,ACT,Ronnie Hillman,Ronnie,Hillman,00-0029683,7069,3,1,REG,2012,10
2015,DEN,LB,ACT,Lerentee McCray,Lerentee,McCray,00-0029799,8159,2,1,REG,2013,10
2015,DEN,K,ACT,Brandon McManus,Brandon,McManus,00-0029822,8437,2,1,REG,2013,10
2015,DEN,RB,ACT,C.J. Anderson,Cortrelle,Anderson,00-0029854,8101,2,1,REG,2013,10
2015,DEN,DB,ACT,Kayvon Webster,Kayvon,Webster,00-0030523,7871,2,1,REG,2013,10
2015,DEN,DL,ACT,Sylvester Williams,Sylvester,Williams,00-0030577,7809,2,1,REG,2013,10
2015,DEN,RB,ACT,Juwan Thompson,Juwan,Thompson,00-0030705,8955,1,1,REG,2014,10
2015,DEN,WR,ACT,Cody Latimer,Cody,Latimer,00-0031344,8691,1,1,REG,2014,10
2015,DEN,LB,ACT,Corey Nelson,Corey,Nelson,00-0031350,8876,1,1,REG,2014,10
2015,DEN,DB,ACT,Bradley Roby,Bradley,Roby,00-0031372,8666,1,1,REG,2014,10
2015,DEN,LB,ACT,Todd Davis,Todd,Davis,00-0031427,9007,1,1,REG,2014,10
2015,DEN,DB,ACT,T.J. Ward,Terrell,Ward,00-0027653,NA,5,2,REG,2010,10
2015,DEN,DL,ACT,Derek Wolfe,Derek,Wolfe,00-0029586,7040,3,5,REG,2012,10
2015,DEN,WR,ACT,Vernon Davis,Vernon,Davis,00-0024221,2951,9,9,REG,2006,10
2015,DEN,OL,ACT,Sam Brenner,Sam,Brenner,00-0029967,NA,2,11,REG,2013,10
2015,DEN,DB,ACT,Shiloh Keo,Shiloh,Keo,00-0028082,NA,4,14,REG,2011,10
2015,DET,WR,ACT,Lance Moore,Lance,Moore,00-0023310,2718,10,1,REG,2005,11
2015,DET,QB,ACT,Dan Orlovsky,Dan,Orlovsky,00-0023578,2362,10,1,REG,2005,11
2015,DET,K,ACT,Matt Prater,Matt,Prater,00-0023853,3471,9,1,REG,2006,11
2015,DET,DL,ACT,Haloti Ngata,Etuini,Ngata,00-0024227,2957,9,1,REG,2006,11
2015,DET,DL,ACT,Darryl Tapp,Darryl,Tapp,00-0024278,NA,9,1,REG,2006,11
2015,DET,LB,ACT,Stephen Tulloch,Stephen,Tulloch,00-0024331,NA,9,1,REG,2006,11
2015,DET,WR,ACT,Calvin Johnson,Calvin,Johnson,00-0025389,3618,8,1,REG,2007,11
2015,DET,OL,ACT,Manuel Ramirez,Manuel,Ramirez,00-0025504,NA,8,1,REG,2007,11
2015,DET,DB,ACT,James Ihedigbo,James,Ihedigbo,00-0025753,NA,8,1,REG,2007,11
2015,DET,DL,ACT,Jason Jones,Jason,Jones,00-0026194,NA,7,1,REG,2008,11
2015,DET,QB,ACT,Matthew Stafford,John,Stafford,00-0026498,4924,6,1,REG,2009,11
2015,DET,DB,ACT,Glover Quin,Glover,Quin,00-0027081,5035,6,1,REG,2009,11
2015,DET,DB,ACT,Don Carey,Don,Carey,00-0027124,5101,6,1,REG,2009,11
2015,DET,RB,ACT,Joique Bell,Joique,Bell,00-0027218,5797,5,1,REG,2010,11
2015,DET,DL,ACT,Jermelle Cudjo,Jermelle,Cudjo,00-0027248,NA,5,1,REG,2010,11
2015,DET,WR,ACT,Golden Tate,Golden,Tate,00-0027891,5585,5,1,REG,2010,11
2015,DET,LB,ACT,Josh Bynes,Joshua,Bynes,00-0028278,6503,4,1,REG,2011,11
2015,DET,DB,ACT,Isa Abdul-Quddus,Isa,Abdul-Quddus,00-0028564,NA,4,1,REG,2011,11
2015,DET,LB,ACT,Tahir Whitehead,Tahir,Whitehead,00-0029212,7135,3,1,REG,2012,11
2015,DET,OL,ACT,Riley Reiff,Riley,Reiff,00-0029672,NA,3,1,REG,2012,11
2015,DET,OL,ACT,LaAdrian Waddle,LaAdrian,Waddle,00-0029886,NA,2,1,REG,2013,11
2015,DET,DL,ACT,Ezekiel Ansah,Ezekiel,Ansah,00-0030059,8094,2,1,REG,2013,11
2015,DET,DB,ACT,Darius Slay,Darius,Slay,00-0030062,7817,2,1,REG,2013,11
2015,DET,OL,ACT,Larry Warford,Lawrence,Warford,00-0030065,NA,2,1,REG,2013,11
2015,DET,DL,ACT,Devin Taylor,Devin,Taylor,00-0030079,NA,2,1,REG,2013,11
2015,DET,P,ACT,Sam Martin,Sam,Martin,00-0030092,7947,2,1,REG,2013,11
2015,DET,WR,ACT,Corey Fuller,Corey,Fuller,00-0030095,NA,2,1,REG,2013,11
2015,DET,RB,ACT,Theo Riddick,Theo,Riddick,00-0030107,7980,2,1,REG,2013,11
2015,DET,OL,ACT,Cornelius Lucas,Cornelius,Lucas,00-0030725,NA,1,1,REG,2014,11
2015,DET,DL,ACT,Caraun Reid,Caraun,Reid,00-0031071,8793,1,1,REG,2014,11
2015,DET,DB,ACT,Nevin Lawson,Nevin,Lawson,00-0031176,8768,1,1,REG,2014,11
2015,DET,LB,ACT,Kyle Van Noy,Kyle,Van Noy,00-0031360,8675,1,1,REG,2014,11
2015,DET,WR,ACT,Eric Ebron,Eric,Ebron,00-0031387,8645,1,1,REG,2014,11
2015,DET,DL,ACT,Ishmaa'ily Kitchen,Ishmaa'ily,Kitchen,00-0029378,NA,3,5,REG,2012,11
2015,DET,RB,ACT,George Winn,George,Winn,00-0030247,NA,2,7,REG,2013,11
2015,DET,OL,ACT,Michael Ola,Michael,Ola,00-0030621,NA,2,7,REG,2014,11
2015,DET,LB,ACT,James-Michael Johnson,James-Michael,Johnson,00-0029279,NA,3,9,REG,2012,11
2015,DET,DB,ACT,Crezdon Butler,Crezdon,Butler,00-0027763,NA,5,10,REG,2010,11
2015,DET,DL,ACT,C.J. Wilson,Clifford,Wilson,00-0027822,NA,5,10,REG,2010,11
2015,DET,WR,ACT,Bear Pascoe,McKenna Sean,Pascoe,00-0026931,5108,6,15,REG,2009,11
2015,GB,LB,ACT,Julius Peppers,Julius,Peppers,00-0021140,1010,13,1,REG,2002,12
2015,GB,QB,ACT,Aaron Rodgers,Aaron,Rodgers,00-0023459,2241,10,1,REG,2005,12
2015,GB,WR,ACT,James Jones,James,Jones,00-0025465,3694,8,1,REG,2007,12
2015,GB,K,ACT,Mason Crosby,Mason,Crosby,00-0025580,3809,8,1,REG,2007,12
2015,GB,OL,ACT,Josh Sitton,Josh,Sitton,00-0026275,NA,7,1,REG,2008,12
2015,GB,P,ACT,Tim Masthay,Timothy,Masthay,00-0026664,NA,6,1,REG,2009,12
2015,GB,DL,ACT,B.J. Raji,Busari,Raji,00-0026985,NA,6,1,REG,2009,12
2015,GB,LB,ACT,Clay Matthews,William,Matthews,00-0027002,4949,6,1,REG,2009,12
2015,GB,OL,ACT,T.J. Lang,Thomas,Lang,00-0027078,NA,6,1,REG,2009,12
2015,GB,DB,ACT,Sam Shields,Samuel,Shields,00-0027440,5943,5,1,REG,2010,12
2015,GB,LB,ACT,Mike Neal,Michael,Neal,00-0027664,NA,5,1,REG,2010,12
2015,GB,DB,ACT,Morgan Burnett,Morgan,Burnett,00-0027676,5596,5,1,REG,2010,12
2015,GB,RB,ACT,James Starks,James,Starks,00-0027791,5716,5,1,REG,2010,12
2015,GB,OL,ACT,Bryan Bulaga,Bryan,Bulaga,00-0027875,NA,5,1,REG,2010,12
2015,GB,WR,ACT,Randall Cobb,Randall,Cobb,00-0028002,6216,4,1,REG,2011,12
2015,GB,QB,ACT,Scott Tolzien,Scott,Tolzien,00-0028595,NA,4,1,REG,2011,12
2015,GB,OL,ACT,Don Barclay,Donald,Barclay,00-0029187,NA,3,1,REG,2012,12
2015,GB,DB,ACT,Casey Hayward,Casey,Hayward,00-0029261,7064,3,1,REG,2012,12
2015,GB,DL,ACT,Mike Daniels,Michael,Daniels,00-0029284,7132,3,1,REG,2012,12
2015,GB,LB,ACT,Nick Perry,Nicholas,Perry,00-0029408,7033,3,1,REG,2012,12
2015,GB,DB,ACT,Chris Banjo,Ayorunmi,Banjo,00-0029747,8419,2,1,REG,2013,12
2015,GB,OL,ACT,David Bakhtiari,David,Bakhtiari,00-0030074,NA,2,1,REG,2013,12
2015,GB,OL,ACT,J.C. Tretter,Joseph,Tretter,00-0030076,NA,2,1,REG,2013,12
2015,GB,DB,ACT,Micah Hyde,Micah,Hyde,00-0030090,7941,2,1,REG,2013,12
2015,GB,LB,ACT,Nate Palmer,Nathan,Palmer,00-0030104,7974,2,1,REG,2013,12
2015,GB,LB,ACT,Andy Mulumba,Andy,Mulumba,00-0030131,NA,2,1,REG,2013,12
2015,GB,OL,ACT,Lane Taylor,Lane,Taylor,00-0030273,NA,2,1,REG,2013,12
2015,GB,RB,ACT,Eddie Lacy,Eddie,Lacy,00-0030485,7842,2,1,REG,2013,12
2015,GB,DL,ACT,Mike Pennel,Michael,Pennel,00-0030757,9316,1,1,REG,2014,12
2015,GB,WR,ACT,Jeff Janis,Jeff,Janis,00-0031001,8870,1,1,REG,2014,12
2015,GB,OL,ACT,Corey Linsley,Corey,Linsley,00-0031019,NA,1,1,REG,2014,12
2015,GB,DB,ACT,Ha Ha Clinton-Dix,Ha'Sean,Clinton-Dix,00-0031333,8656,1,1,REG,2014,12
2015,GB,WR,ACT,Davante Adams,Davante,Adams,00-0031381,8688,1,1,REG,2014,12
2015,GB,WR,ACT,Richard Rodgers,Richard,Rodgers,00-0031384,8733,1,1,REG,2014,12
2015,GB,DL,ACT,Datone Jones,Datone,Jones,00-0030576,7807,2,2,REG,2013,12
2015,GB,DL,ACT,Letroy Guion,Letroy,Guion,00-0026292,NA,7,4,REG,2008,12
2015,GB,WR,ACT,Justin Perillo,Justin,Perillo,00-0030758,NA,1,6,REG,2014,12
2015,HST,P,ACT,Shane Lechler,Edward,Lechler,00-0019714,673,15,1,REG,2000,13
2015,HST,DL,ACT,Vince Wilfork,Vincent,Wilfork,00-0022712,NA,11,1,REG,2004,13
2015,HST,WR,ACT,Nate Washington,Nate,Washington,00-0023367,2832,10,1,REG,2005,13
2015,HST,DB,ACT,Johnathan Joseph,Johnathan,Joseph,00-0024239,2969,9,1,REG,2006,13
2015,HST,OL,ACT,Chris Clark,Christopher,Clark,00-0025900,NA,7,1,REG,2008,13
2015,HST,DB,ACT,Quintin Demps,Quintin,Demps,00-0026257,NA,7,1,REG,2008,13
2015,HST,QB,ACT,Brian Hoyer,Brian,Hoyer,00-0026625,5277,6,1,REG,2009,13
2015,HST,LB,ACT,Brian Cushing,Brian,Cushing,00-0026991,NA,6,1,REG,2009,13
2015,HST,WR,ACT,Garrett Graham,Garrett,Graham,00-0027718,5642,5,1,REG,2010,13
2015,HST,DB,ACT,Kareem Jackson,Kareem,Jackson,00-0027872,5545,5,1,REG,2010,13
2015,HST,DL,ACT,J.J. Watt,Justin,Watt,00-0027949,6163,4,1,REG,2011,13
2015,HST,DB,ACT,Rahim Moore,Rahim,Moore,00-0027983,NA,4,1,REG,2011,13
2015,HST,LB,ACT,Akeem Dent,Akeem,Dent,00-0028029,NA,4,1,REG,2011,13
2015,HST,WR,ACT,Cecil Shorts,Cecil,Shorts,00-0028052,6266,4,1,REG,2011,13
2015,HST,OL,ACT,Derek Newton,Derek,Newton,00-0028152,NA,4,1,REG,2011,13
2015,HST,OL,ACT,Ben Jones,Benjamin,Jones,00-0029413,NA,3,1,REG,2012,13
2015,HST,WR,ACT,Keshawn Martin,Keshawn,Martin,00-0029415,7121,3,1,REG,2012,13
2015,HST,DL,ACT,Jared Crick,Jared,Crick,00-0029417,NA,3,1,REG,2012,13
2015,HST,K,ACT,Randy Bullock,Randol,Bullock,00-0029421,NA,3,1,REG,2012,13
2015,HST,RB,ACT,Chris Polk,Christopher,Polk,00-0029438,7532,3,1,REG,2012,13
2015,HST,RB,ACT,Jonathan Grimes,Jonathan,Grimes,00-0029510,7585,3,1,REG,2012,13
2015,HST,DB,ACT,Eddie Pleasant,Edward,Pleasant,00-0029520,7593,3,1,REG,2012,13
2015,HST,LB,ACT,Whitney Mercilus,Whitney,Mercilus,00-0029643,7031,3,1,REG,2012,13
2015,HST,OL,ACT,Brandon Brooks,Brandon,Brooks,00-0029679,NA,3,1,REG,2012,13
2015,HST,DB,ACT,Darryl Morris,Darryl,Morris,00-0029888,NA,2,1,REG,2013,13
2015,HST,WR,ACT,Ryan Griffin,Ryan,Griffin,00-0030108,7982,2,1,REG,2013,13
2015,HST,DB,ACT,A.J. Bouye,Arlandis,Bouye,00-0030228,8110,2,1,REG,2013,13
2015,HST,LB,ACT,Justin Tuggle,Justin,Tuggle,00-0030246,NA,2,1,REG,2013,13
2015,HST,LB,ACT,John Simon,John,Simon,00-0030442,7911,2,1,REG,2013,13
2015,HST,WR,ACT,DeAndre Hopkins,DeAndre,Hopkins,00-0030564,7808,2,1,REG,2013,13
2015,HST,DL,ACT,Jeoffrey Pagan,Jeoffrey,Pagan,00-0031074,NA,1,1,REG,2014,13
2015,HST,RB,ACT,Alfred Blue,Alfred,Blue,00-0031075,8816,1,1,REG,2014,13
2015,HST,DB,ACT,Andre Hal,Andre,Hal,00-0031087,8850,1,1,REG,2014,13
2015,HST,WR,ACT,C.J. Fiedorowicz,Colton,Fiedorowicz,00-0031302,8700,1,1,REG,2014,13
2015,HST,LB,ACT,Jadeveon Clowney,Jadeveon,Clowney,00-0031364,8636,1,1,REG,2014,13
2015,HST,OL,ACT,Xavier Su'a-Filo,Xavier,Su'a-Filo,00-0031410,NA,1,1,REG,2014,13
2015,HST,OL,ACT,Oday Aboushi,Oday,Aboushi,00-0030083,NA,2,2,REG,2013,13
2015,HST,K,ACT,Nick Novak,Nick,Novak,00-0023096,NA,10,4,REG,2005,13
2015,HST,OL,ACT,Eric Kush,Eric,Kush,00-0030094,NA,2,9,REG,2013,13
2015,IND,QB,ACT,Matt Hasselbeck,Matthew,Hasselbeck,00-0007091,408,17,1,REG,1998,14
2015,IND,K,ACT,Adam Vinatieri,Adam,Vinatieri,00-0016919,226,19,1,REG,1996,14
2015,IND,WR,ACT,Andre Johnson,Andre,Johnson,00-0022044,1319,12,1,REG,2003,14
2015,IND,LB,ACT,Robert Mathis,Robert,Mathis,00-0022059,NA,12,1,REG,2003,14
2015,IND,DB,ACT,Mike Adams,Michael,Adams,00-0022247,1972,11,1,REG,2004,14
2015,IND,RB,ACT,Frank Gore,Frank,Gore,00-0023500,2282,10,1,REG,2005,14
2015,IND,LB,ACT,Trent Cole,Trent,Cole,00-0023579,NA,10,1,REG,2005,14
2015,IND,LB,ACT,D'Qwell Jackson,D'Qwell,Jackson,00-0024249,NA,9,1,REG,2006,14
2015,IND,LB,ACT,Jerrell Freeman,Jerrell,Freeman,00-0025920,NA,7,1,REG,2008,14
2015,IND,DL,ACT,Kendall Langford,Kendall,Langford,00-0026206,4380,7,1,REG,2008,14
2015,IND,DB,ACT,Dwight Lowery,Dwight,Lowery,00-0026253,NA,7,1,REG,2008,14
2015,IND,LB,ACT,Erik Walden,Erik,Walden,00-0026307,4481,7,1,REG,2008,14
2015,IND,OL,ACT,Joe Reitz,Joseph,Reitz,00-0026408,NA,7,1,REG,2008,14
2015,IND,DB,ACT,Colt Anderson,Colt,Anderson,00-0026578,NA,6,1,REG,2009,14
2015,IND,DB,ACT,Gregory Toler,Gregory,Toler,00-0026910,NA,6,1,REG,2009,14
2015,IND,OL,ACT,Lance Louis,Lance,Louis,00-0026961,NA,6,1,REG,2009,14
