year,weeksofar,id,team,massey,normalizedMassey
2017,16,39,Cincinnati Bengals Defense,1.133785294,0.905669169
2017,16,41,Dallas Cowboys Defense,1.111714059,0.8982778958
2017,16,37,Carolina Panthers Defense,1.100478578,0.8945153286
2017,16,51,New England Patriots Defense,1.078759246,0.8872419017
2017,16,61,Seattle Seahawks Defense,1.040070692,0.8742857773
2017,16,50,Minnesota Vikings Defense,0.9698324512,0.8507642114
2017,16,43,Detroit Lions Defense,0.9538650634,0.8454170107
2017,16,34,Atlanta Falcons Defense,0.9454861995,0.8426110749
2017,16,44,Green Bay Packers Defense,0.8916779991,0.8245916438
2017,16,59,Los Angeles Chargers Defense,0.8838039748,0.8219547698
2017,16,33,Arizona Cardinals Defense,0.8600788833,0.8140096491
2017,16,52,New Orleans Saints Defense,0.8498309631,0.8105777987
2017,16,49,Miami Dolphins Defense,0.8438318548,0.8085688016
2017,16,63,Tennessee Titans Defense,0.7381866297,0.7731900519
2017,16,54,New York Jets Defense,0.7351901766,0.7721865918
2017,16,62,Tampa Bay Buccaneers Defense,0.7087274194,0.7633246744
2017,16,60,San Francisco 49ers Defense,0.6460667841,0.7423407167
2017,16,55,Las Vegas Raiders Defense,0.629840302,0.7369067499
2017,16,40,Cleveland Browns Defense,0.6147180998,0.7318425872
2017,16,36,Buffalo Bills Defense,0.5983923616,0.7263753812
2017,16,42,Denver Broncos Defense,0.533055168,0.7044950906
2017,16,46,Indianapolis Colts Defense,0.4963703449,0.692209981
2017,16,45,Houston Texans Defense,0.4962780865,0.6921790853
2017,16,48,Kansas City Chiefs Defense,0.4785458166,0.6862408562
2017,16,53,New York Giants Defense,0.243676375,0.6075871624
2017,16,23,Las Vegas Raiders Offense,-0.1757130547,0.4671409316
2017,16,20,New Orleans Saints Offense,-0.2866496034,0.4299902096
2017,16,25,Pittsburgh Steelers Offense,-0.3485233167,0.4092697784
2017,16,3,Baltimore Ravens Offense,-0.3601400082,0.4053795503
2017,16,26,Los Angeles Rams Offense,-0.5086486954,0.3556465721
2017,16,15,Jacksonville Jaguars Offense,-0.5239627892,0.3505181483
2017,16,18,Minnesota Vikings Offense,-0.5405239758,0.3449720947
2017,16,5,Carolina Panthers Offense,-0.547603708,0.3426012154
2017,16,31,Tennessee Titans Offense,-0.5654035113,0.3366403707
2017,16,21,New York Giants Offense,-0.6572571732,0.3058801758
2017,16,27,Los Angeles Chargers Offense,-0.6634670554,0.3038005942
2017,16,9,Dallas Cowboys Offense,-0.6843485939,0.2968077298
2017,16,2,Atlanta Falcons Offense,-0.7280408565,0.2821759505
2017,16,7,Cincinnati Bengals Offense,-0.742374143,0.277375982
2017,16,6,Chicago Bears Offense,-0.7879000984,0.2621301308
2017,16,16,Kansas City Chiefs Offense,-0.8170765815,0.2523594337
2017,16,4,Buffalo Bills Offense,-0.8300040693,0.2480302427
2017,16,19,New England Patriots Offense,-0.8793943432,0.2314902984
2017,16,17,Miami Dolphins Offense,-0.9050464162,0.222899865
2017,16,11,Detroit Lions Offense,-0.9975439372,0.1919240528
2017,16,12,Green Bay Packers Offense,-1.001394447,0.1906345841
2017,16,24,Philadelphia Eagles Offense,-1.083280506,0.1632123662
2017,16,30,Tampa Bay Buccaneers Offense,-1.116812236,0.1519831726
2017,16,32,Washington Commanders Offense,-1.234116759,0.1126999267
2017,16,14,Indianapolis Colts Offense,-1.266676128,0.1017963598
2017,16,8,Cleveland Browns Offense,-1.30205774,0.08994767294
2017,16,22,New York Jets Offense,-1.362104547,0.06983904082
2017,16,29,Seattle Seahawks Offense,-1.433990822,0.04576557691
2017,16,13,Houston Texans Offense,-1.436185695,0.04503055186
2017,16,10,Denver Broncos Offense,-1.494253112,0.02558478315
2017,16,28,San Francisco 49ers Offense,-1.544894054,0.008626011789
2017,16,1,Arizona Cardinals Offense,-1.570652369,0
2017,17,57,Pittsburgh Steelers Defense,1.485609918,1
2017,17,64,Washington Commanders Defense,1.256255246,0.9239674985
2017,17,56,Philadelphia Eagles Defense,1.251115292,0.9222635716
2017,17,38,Chicago Bears Defense,1.239884898,0.918540626
2017,17,47,Jacksonville Jaguars Defense,1.214330551,0.9100692009
2017,17,37,Carolina Panthers Defense,1.134753463,0.883688901
2017,17,39,Cincinnati Bengals Defense,1.104405431,0.8736283395
2017,17,41,Dallas Cowboys Defense,1.104242797,0.8735744253
2017,17,35,Baltimore Ravens Defense,1.091253588,0.8692684216
2017,17,51,New England Patriots Defense,1.059012743,0.8585803807
2017,17,43,Detroit Lions Defense,1.045781857,0.8541942597
2017,17,58,Los Angeles Rams Defense,1.024029254,0.8469831364
2017,17,61,Seattle Seahawks Defense,0.9931922936,0.8367604921
2017,17,34,Atlanta Falcons Defense,0.9496969204,0.8223415051
2017,17,50,Minnesota Vikings Defense,0.9149102882,0.81080952
2017,17,59,Los Angeles Chargers Defense,0.9019471945,0.8065121737
2017,17,33,Arizona Cardinals Defense,0.8805408335,0.7994158318
2017,17,44,Green Bay Packers Defense,0.8768311926,0.7981860627
2017,17,49,Miami Dolphins Defense,0.8557671519,0.7912032021
2017,17,52,New Orleans Saints Defense,0.7949431902,0.7710396802
2017,17,63,Tennessee Titans Defense,0.7723389908,0.7635462474
2017,17,62,Tampa Bay Buccaneers Defense,0.7210722771,0.7465510126
2017,17,54,New York Jets Defense,0.7185753695,0.7457232722
2017,17,60,San Francisco 49ers Defense,0.6939303825,0.7375533056
2017,17,40,Cleveland Browns Defense,0.6520751939,0.72367805
2017,17,42,Denver Broncos Defense,0.6098146459,0.7096684153
2017,17,55,Las Vegas Raiders Defense,0.5874697714,0.7022609503
2017,17,36,Buffalo Bills Defense,0.58203972,0.7004608544
2017,17,48,Kansas City Chiefs Defense,0.5093258032,0.6763557384
2017,17,46,Indianapolis Colts Defense,0.4958597553,0.6718916596
2017,17,45,Houston Texans Defense,0.4562347471,0.6587557228
2017,17,53,New York Giants Defense,0.2843240673,0.6017662622
2017,17,23,Las Vegas Raiders Offense,-0.2056950779,0.4393218651
2017,17,20,New Orleans Saints Offense,-0.3044125849,0.406596397
2017,17,3,Baltimore Ravens Offense,-0.3361768007,0.3960663618
2017,17,25,Pittsburgh Steelers Offense,-0.3814750531,0.3810497091
2017,17,31,Tennessee Titans Offense,-0.5557994985,0.3232600702
2017,17,18,Minnesota Vikings Offense,-0.558138464,0.3224846886
2017,17,15,Jacksonville Jaguars Offense,-0.5587856472,0.3222701434
2017,17,26,Los Angeles Rams Offense,-0.5613705347,0.3214132371
2017,17,5,Carolina Panthers Offense,-0.5621367332,0.3211592375
2017,17,27,Los Angeles Chargers Offense,-0.6161293205,0.3032603587
2017,17,21,New York Giants Offense,-0.6161377261,0.3032575722
2017,17,9,Dallas Cowboys Offense,-0.6331330498,0.2976235166
2017,17,7,Cincinnati Bengals Offense,-0.6397192784,0.2954401408
2017,17,6,Chicago Bears Offense,-0.7385457543,0.2626785488
2017,17,2,Atlanta Falcons Offense,-0.7415131607,0.2616948351
2017,17,4,Buffalo Bills Offense,-0.8426408637,0.228170372
2017,17,19,New England Patriots Offense,-0.856003493,0.2237405773
2017,17,16,Kansas City Chiefs Offense,-0.882644514,0.2149089129
2017,17,17,Miami Dolphins Offense,-0.8839731057,0.2144684765
2017,17,11,Detroit Lions Offense,-0.9764820538,0.1838011843
2017,17,30,Tampa Bay Buccaneers Offense,-1.063098871,0.1550871703
2017,17,24,Philadelphia Eagles Offense,-1.079394452,0.1496850835
2017,17,12,Green Bay Packers Offense,-1.091578534,0.1456459847
2017,17,14,Indianapolis Colts Offense,-1.225199148,0.1013499194
2017,17,32,Washington Commanders Offense,-1.277590721,0.08398178682
2017,17,22,New York Jets Offense,-1.357041004,0.05764352338
2017,17,8,Cleveland Browns Offense,-1.375228268,0.05161433218
2017,17,28,San Francisco 49ers Offense,-1.397744233,0.04415014944
2017,17,13,Houston Texans Offense,-1.43827751,0.03071311572
2017,17,29,Seattle Seahawks Offense,-1.450357675,0.02670846594
2017,17,1,Arizona Cardinals Offense,-1.52421701,0.002223636617
2017,17,10,Denver Broncos Offense,-1.530924687,0
2017,18,57,Pittsburgh Steelers Defense,1.476836144,1
2017,18,47,Jacksonville Jaguars Defense,1.454140351,0.992457579
2017,18,58,Los Angeles Rams Defense,1.275592347,0.933121284
2017,18,64,Washington Commanders Defense,1.245252794,0.923038636
2017,18,38,Chicago Bears Defense,1.221114501,0.9150168335
2017,18,56,Philadelphia Eagles Defense,1.220840831,0.9149258856
2017,18,37,Carolina Panthers Defense,1.189562902,0.9045313901
2017,18,52,New Orleans Saints Defense,1.126830468,0.8836837182
2017,18,34,Atlanta Falcons Defense,1.10105593,0.8751181472
2017,18,35,Baltimore Ravens Defense,1.097266672,0.8738588753
2017,18,39,Cincinnati Bengals Defense,1.089772685,0.8713684222
2017,18,41,Dallas Cowboys Defense,1.084146856,0.8694988079
2017,18,43,Detroit Lions Defense,1.025072349,0.8498667637
2017,18,51,New England Patriots Defense,0.9824958432,0.8357174477
2017,18,61,Seattle Seahawks Defense,0.9629076948,0.8292077802
2017,18,63,Tennessee Titans Defense,0.9511945116,0.825315175
2017,18,50,Minnesota Vikings Defense,0.8800099047,0.8016586192
2017,18,33,Arizona Cardinals Defense,0.868311886,0.7977710535
2017,18,59,Los Angeles Chargers Defense,0.8665379677,0.7971815328
2017,18,44,Green Bay Packers Defense,0.8585074804,0.7945127863
2017,18,49,Miami Dolphins Defense,0.7879467855,0.7710635733
2017,18,36,Buffalo Bills Defense,0.7497431391,0.758367476
2017,18,40,Cleveland Browns Defense,0.658723943,0.7281193537
2017,18,60,San Francisco 49ers Defense,0.6534672649,0.7263724185
2017,18,48,Kansas City Chiefs Defense,0.6493401167,0.7250008563
2017,18,62,Tampa Bay Buccaneers Defense,0.6464294903,0.7240335771
2017,18,54,New York Jets Defense,0.6461290502,0.7239337328
2017,18,42,Denver Broncos Defense,0.5932529342,0.7063615799
2017,18,55,Las Vegas Raiders Defense,0.5566864974,0.6942095714
2017,18,46,Indianapolis Colts Defense,0.4541421655,0.6601313371
2017,18,45,Houston Texans Defense,0.4203761283,0.6489099765
2017,18,53,New York Giants Defense,0.282283777,0.6030181811
2017,18,23,Las Vegas Raiders Offense,-0.1901662002,0.4460103709
2017,18,3,Baltimore Ravens Offense,-0.32891018,0.3999020219
2017,18,20,New Orleans Saints Offense,-0.3567213446,0.3906596253
2017,18,25,Pittsburgh Steelers Offense,-0.3622287591,0.3888293636
2017,18,18,Minnesota Vikings Offense,-0.5220371101,0.3357207586
2017,18,27,Los Angeles Chargers Offense,-0.5961728271,0.3110834697
2017,18,7,Cincinnati Bengals Offense,-0.6142628447,0.3050716712
2017,18,21,New York Giants Offense,-0.6156534432,0.304609538
2017,18,9,Dallas Cowboys Offense,-0.6161175861,0.3044552908
2017,18,31,Tennessee Titans Offense,-0.6642846219,0.2884480918
2017,18,6,Chicago Bears Offense,-0.7239167875,0.2686307224
2017,18,15,Jacksonville Jaguars Offense,-0.7317730821,0.2660198648
2017,18,26,Los Angeles Rams Offense,-0.7446674172,0.2617347311
2017,18,19,New England Patriots Offense,-0.8062564215,0.2412670516
2017,18,17,Miami Dolphins Offense,-0.8375342278,0.2308725969
2017,18,5,Carolina Panthers Offense,-0.9291257062,0.2004342899
2017,18,2,Atlanta Falcons Offense,-0.9372824098,0.1977235983
2017,18,11,Detroit Lions Offense,-0.9580814268,0.1908115266
2017,18,30,Tampa Bay Buccaneers Offense,-1.005595243,0.1750214101
2017,18,24,Philadelphia Eagles Offense,-1.06716894,0.1545588177
2017,18,4,Buffalo Bills Offense,-1.073301761,0.1525207166
2017,18,12,Green Bay Packers Offense,-1.075733088,0.1517127214
2017,18,16,Kansas City Chiefs Offense,-1.083054226,0.1492797106
2017,18,14,Indianapolis Colts Offense,-1.158036844,0.1243609737
2017,18,32,Washington Commanders Offense,-1.251464968,0.09331230003
2017,18,22,New York Jets Offense,-1.30617451,0.07513085055
2017,18,28,San Francisco 49ers Offense,-1.352005852,0.05989986546
2017,18,8,Cleveland Browns Offense,-1.368619349,0.05437875426
2017,18,13,Houston Texans Offense,-1.377325347,0.05148551759
2017,18,29,Seattle Seahawks Offense,-1.399829342,0.04400683565
2017,18,1,Arizona Cardinals Offense,-1.490219858,0.01396764074
2017,18,10,Denver Broncos Offense,-1.532249688,0
2017,19,47,Jacksonville Jaguars Defense,1.640115211,1
2017,19,56,Philadelphia Eagles Defense,1.588762636,0.9835531068
2017,19,51,New England Patriots Defense,1.570442666,0.9776856971
2017,19,57,Pittsburgh Steelers Defense,1.38113568,0.9170555968
2017,19,52,New Orleans Saints Defense,1.340131774,0.903923113
2017,19,64,Washington Commanders Defense,1.244544483,0.8733089916
2017,19,58,Los Angeles Rams Defense,1.213966382,0.8635156219
2017,19,34,Atlanta Falcons Defense,1.161697727,0.8467753323
2017,19,37,Carolina Panthers Defense,1.148903233,0.8426775886
2017,19,38,Chicago Bears Defense,1.147657875,0.8422787329
2017,19,41,Dallas Cowboys Defense,1.095142744,0.8254595034
2017,19,35,Baltimore Ravens Defense,1.009149685,0.7979181649
2017,19,63,Tennessee Titans Defense,1.002734574,0.7958635719
2017,19,39,Cincinnati Bengals Defense,0.999721878,0.7948986836
2017,19,50,Minnesota Vikings Defense,0.9856259933,0.7903841387
2017,19,43,Detroit Lions Defense,0.9616196444,0.7826955299
2017,19,61,Seattle Seahawks Defense,0.9221437081,0.770052415
2017,19,59,Los Angeles Chargers Defense,0.9076364207,0.7654061085
2017,19,33,Arizona Cardinals Defense,0.8452549717,0.745426954
2017,19,44,Green Bay Packers Defense,0.7963128507,0.7297520666
2017,19,49,Miami Dolphins Defense,0.7733043464,0.7223830415
2017,19,36,Buffalo Bills Defense,0.7719495238,0.7219491271
2017,19,54,New York Jets Defense,0.6689720708,0.6889681292
2017,19,48,Kansas City Chiefs Defense,0.6411825253,0.6800678611
2017,19,42,Denver Broncos Defense,0.6367487563,0.6786478403
2017,19,60,San Francisco 49ers Defense,0.6340028401,0.6777683948
2017,19,62,Tampa Bay Buccaneers Defense,0.620640156,0.6734886749
2017,19,40,Cleveland Browns Defense,0.5704828995,0.6574246112
2017,19,55,Las Vegas Raiders Defense,0.5602994908,0.6541631304
2017,19,46,Indianapolis Colts Defense,0.3682502863,0.5926547689
2017,19,45,Houston Texans Defense,0.322924121,0.5781379779
2017,19,53,New York Giants Defense,0.3109867377,0.5743147447
2017,19,23,Las Vegas Raiders Offense,-0.1188185393,0.4366593016
2017,19,3,Baltimore Ravens Offense,-0.366305862,0.3573955538
2017,19,20,New Orleans Saints Offense,-0.4590035726,0.3277068898
2017,19,27,Los Angeles Chargers Offense,-0.5211164274,0.3078137591
2017,19,9,Dallas Cowboys Offense,-0.5707789322,0.2919081515
2017,19,21,New York Giants Offense,-0.5780087487,0.2895926294
2017,19,25,Pittsburgh Steelers Offense,-0.6375937186,0.2705091144
2017,19,7,Cincinnati Bengals Offense,-0.6466210709,0.2676178884
2017,19,26,Los Angeles Rams Offense,-0.7050161278,0.2489154717
2017,19,6,Chicago Bears Offense,-0.7143055572,0.2459403092
2017,19,17,Miami Dolphins Offense,-0.7427242711,0.2368385348
2017,19,15,Jacksonville Jaguars Offense,-0.7450603499,0.2360903496
2017,19,18,Minnesota Vikings Offense,-0.7827100229,0.2240321393
2017,19,5,Carolina Panthers Offense,-0.8360120509,0.2069608871
2017,19,19,New England Patriots Offense,-0.8411331152,0.2053207435
2017,19,30,Tampa Bay Buccaneers Offense,-0.9432778158,0.1726064545
2017,19,11,Detroit Lions Offense,-0.971146395,0.1636808739
2017,19,4,Buffalo Bills Offense,-0.9856623045,0.159031806
2017,19,16,Kansas City Chiefs Offense,-1.02069727,0.1478110186
2017,19,12,Green Bay Packers Offense,-1.091168699,0.1252408538
2017,19,2,Atlanta Falcons Offense,-1.140519578,0.1094350519
2017,19,24,Philadelphia Eagles Offense,-1.142230891,0.108886963
2017,19,14,Indianapolis Colts Offense,-1.168111379,0.1005981163
2017,19,32,Washington Commanders Offense,-1.1846339,0.09530638275
2017,19,22,New York Jets Offense,-1.207655815,0.08793306276
2017,19,31,Tennessee Titans Offense,-1.280055533,0.06474531747
2017,19,28,San Francisco 49ers Offense,-1.346001267,0.04362461519
2017,19,13,Houston Texans Offense,-1.353824426,0.04111906096
2017,19,29,Seattle Seahawks Offense,-1.384127096,0.03141390448
2017,19,8,Cleveland Browns Offense,-1.401313842,0.02590943728
2017,19,10,Denver Broncos Offense,-1.474597741,0.002438511784
2017,19,1,Arizona Cardinals Offense,-1.482211572,0
2017,20,47,Jacksonville Jaguars Defense,1.849879736,1
2017,20,51,New England Patriots Defense,1.839357264,0.9968289348
2017,20,56,Philadelphia Eagles Defense,1.806466066,0.9869168023
2017,20,57,Pittsburgh Steelers Defense,1.327679251,0.8426290129
2017,20,52,New Orleans Saints Defense,1.321492824,0.8407646637
2017,20,64,Washington Commanders Defense,1.230373359,0.8133047884
2017,20,58,Los Angeles Rams Defense,1.192384759,0.8018564968
2017,20,37,Carolina Panthers Defense,1.131100801,0.783387887
2017,20,34,Atlanta Falcons Defense,1.12703861,0.7821637001
2017,20,38,Chicago Bears Defense,1.119596349,0.7799208912
2017,20,50,Minnesota Vikings Defense,1.111711827,0.7775448015
2017,20,41,Dallas Cowboys Defense,1.097821855,0.7733589025
2017,20,35,Baltimore Ravens Defense,0.9879650088,0.7402523068
2017,20,39,Cincinnati Bengals Defense,0.9796557556,0.7377482199
2017,20,63,Tennessee Titans Defense,0.9719634314,0.7354300516
2017,20,43,Detroit Lions Defense,0.9445984655,0.7271833114
2017,20,61,Seattle Seahawks Defense,0.9129184033,0.7176361685
2017,20,59,Los Angeles Chargers Defense,0.8863555289,0.7096311477
2017,20,33,Arizona Cardinals Defense,0.8336128793,0.6937365572
2017,20,44,Green Bay Packers Defense,0.7790091404,0.6772811067
2017,20,49,Miami Dolphins Defense,0.7689733617,0.6742567119
2017,20,36,Buffalo Bills Defense,0.7488322977,0.6681869759
2017,20,48,Kansas City Chiefs Defense,0.6452179725,0.6369616341
2017,20,54,New York Jets Defense,0.6434932925,0.6364418824
2017,20,42,Denver Broncos Defense,0.6353608113,0.6339910677
2017,20,60,San Francisco 49ers Defense,0.6242620136,0.6306463203
2017,20,62,Tampa Bay Buccaneers Defense,0.6116303178,0.6268396167
2017,20,55,Las Vegas Raiders Defense,0.5601663926,0.6113303843
2017,20,40,Cleveland Browns Defense,0.5518992377,0.6088389842
2017,20,46,Indianapolis Colts Defense,0.3484889748,0.5475390146
2017,20,53,New York Giants Defense,0.3112490614,0.5363163481
2017,20,45,Houston Texans Defense,0.2853779908,0.5285198101
2017,20,23,Las Vegas Raiders Offense,-0.09799111727,0.4129872193
2017,20,3,Baltimore Ravens Offense,-0.3665115589,0.3320655654
2017,20,20,New Orleans Saints Offense,-0.4462660777,0.3080306445
2017,20,27,Los Angeles Chargers Offense,-0.4824494884,0.2971263669
2017,20,9,Dallas Cowboys Offense,-0.552987051,0.2758690794
2017,20,21,New York Giants Offense,-0.558294031,0.2742697613
2017,20,25,Pittsburgh Steelers Offense,-0.605333071,0.2600940178
2017,20,7,Cincinnati Bengals Offense,-0.648219155,0.2471698142
2017,20,26,Los Angeles Rams Offense,-0.6850319513,0.2360758642
2017,20,6,Chicago Bears Offense,-0.7019253531,0.2309848477
2017,20,17,Miami Dolphins Offense,-0.724611487,0.2241481261
2017,20,5,Carolina Panthers Offense,-0.815753529,0.1966814471
2017,20,30,Tampa Bay Buccaneers Offense,-0.9353961744,0.1606257909
