year,weekssofar,ID,name,massey,normalizedMassey
2021,3,7,Cincinnati Bengals Offense,1.725126794,0.439997925
2021,3,21,New York Giants Offense,1.577820056,0.4341716513
2021,3,15,Jacksonville Jaguars Offense,0.9698680963,0.410125945
2021,3,22,New York Jets Offense,0.1804598238,0.3789032815
2021,3,37,Carolina Panthers Defense,-0.2945563043,0.3601154512
2021,3,51,New England Patriots Defense,-2.209773628,0.284364806
2021,3,42,Denver Broncos Defense,-2.309593625,0.280416727
2021,3,59,Los Angeles Chargers Defense,-2.805143218,0.2608167574
2021,3,53,New York Giants Defense,-3.150553912,0.2471550791
2021,3,34,Atlanta Falcons Defense,-3.481057108,0.2340830219
2021,3,52,New Orleans Saints Defense,-3.637329036,0.2279021571
2021,3,56,Philadelphia Eagles Defense,-3.71600844,0.2247902306
2021,3,60,San Francisco 49ers Defense,-3.824676362,0.2204921987
2021,3,33,Arizona Cardinals Defense,-3.874422969,0.2185246217
2021,3,39,Cincinnati Bengals Defense,-4.033580376,0.2122296304
2021,3,49,Miami Dolphins Defense,-4.11196868,0.2091292174
2021,3,55,Las Vegas Raiders Defense,-4.381078967,0.1984853716
2021,3,54,New York Jets Defense,-4.418959737,0.196987112
2021,3,38,Chicago Bears Defense,-4.643391089,0.1881104068
2021,3,41,Dallas Cowboys Defense,-4.652169007,0.1877632227
2021,3,58,Los Angeles Rams Defense,-5.076145839,0.1709940978
2021,3,35,Baltimore Ravens Defense,-5.324646672,0.1611653967
2021,3,61,Seattle Seahawks Defense,-5.654684167,0.148111759
2021,3,50,Minnesota Vikings Defense,-5.770007708,0.1435504841
2021,3,64,Washington Commanders Defense,-5.88065156,0.1391743002
2021,3,45,Houston Texans Defense,-6.096744938,0.1306273784
2021,3,46,Indianapolis Colts Defense,-6.12503698,0.129508372
2021,3,57,Pittsburgh Steelers Defense,-6.253765224,0.1244169145
2021,3,36,Buffalo Bills Defense,-6.665662275,0.1081255689
2021,3,43,Detroit Lions Defense,-6.71253853,0.10627152
2021,3,63,Tennessee Titans Defense,-7.10506496,0.09074632089
2021,3,47,Jacksonville Jaguars Defense,-7.119742873,0.09016578028
2021,3,44,Green Bay Packers Defense,-7.446440745,0.07724423123
2021,3,40,Cleveland Browns Defense,-8.178898587,0.04827407031
2021,3,62,Tampa Bay Buccaneers Defense,-8.513284497,0.03504844409
2021,3,48,Kansas City Chiefs Defense,-9.399420676,0
2021,4,30,Tampa Bay Buccaneers Offense,14.50058624,1
2021,4,16,Kansas City Chiefs Offense,11.72034791,0.8848682642
2021,4,4,Buffalo Bills Offense,11.54922284,0.8777818476
2021,4,12,Green Bay Packers Offense,9.042630618,0.7739820005
2021,4,20,New Orleans Saints Offense,8.036889797,0.7323335256
2021,4,8,Cleveland Browns Offense,7.786272264,0.7219552672
2021,4,26,Los Angeles Rams Offense,7.747575011,0.7203527852
2021,4,1,Arizona Cardinals Offense,6.870335235,0.684025634
2021,4,9,Dallas Cowboys Offense,6.63414674,0.6742448928
2021,4,29,Seattle Seahawks Offense,6.373796046,0.6634635771
2021,4,3,Baltimore Ravens Offense,5.91228088,0.644351891
2021,4,32,Washington Commanders Offense,5.797167563,0.639584963
2021,4,31,Tennessee Titans Offense,5.637268538,0.6329634255
2021,4,23,Las Vegas Raiders Offense,5.522512122,0.628211277
2021,4,14,Indianapolis Colts Offense,4.943038832,0.6042148573
2021,4,28,San Francisco 49ers Offense,4.787030903,0.597754453
2021,4,25,Pittsburgh Steelers Offense,4.60789714,0.5903363907
2021,4,27,Los Angeles Chargers Offense,4.483968877,0.5852044292
2021,4,18,Minnesota Vikings Offense,4.481896041,0.5851185915
2021,4,24,Philadelphia Eagles Offense,3.628346298,0.5497724622
2021,4,5,Carolina Panthers Offense,3.53555434,0.5459298783
2021,4,10,Denver Broncos Offense,3.321480103,0.537064905
2021,4,2,Atlanta Falcons Offense,3.1729385,0.5309136868
2021,4,11,Detroit Lions Offense,3.147642883,0.5298661765
2021,4,17,Miami Dolphins Offense,3.133544659,0.5292823585
2021,4,21,New York Giants Offense,2.445122983,0.5007743052
2021,4,7,Cincinnati Bengals Offense,2.443387968,0.5007024569
2021,4,19,New England Patriots Offense,2.354374762,0.4970163539
2021,4,6,Chicago Bears Offense,2.266383778,0.4933725819
2021,4,13,Houston Texans Offense,2.166329442,0.4892292574
2021,4,15,Jacksonville Jaguars Offense,1.554303601,0.4638848124
2021,4,22,New York Jets Offense,0.9667338229,0.4395531111
2021,4,51,New England Patriots Defense,-1.878813963,0.3217168621
2021,4,37,Carolina Panthers Defense,-2.09147564,0.312910384
2021,4,42,Denver Broncos Defense,-2.42490226,0.2991029398
2021,4,59,Los Angeles Chargers Defense,-2.954998169,0.2771512742
2021,4,53,New York Giants Defense,-3.042275483,0.2735370557
2021,4,33,Arizona Cardinals Defense,-3.901911947,0.2379388707
2021,4,60,San Francisco 49ers Defense,-4.114190623,0.229148253
2021,4,52,New Orleans Saints Defense,-4.16996477,0.2268386041
2021,4,35,Baltimore Ravens Defense,-4.587625893,0.2095429465
2021,4,56,Philadelphia Eagles Defense,-4.644417134,0.207191179
2021,4,38,Chicago Bears Defense,-4.693458205,0.2051603518
2021,4,34,Atlanta Falcons Defense,-4.693607183,0.2051541825
2021,4,39,Cincinnati Bengals Defense,-4.698666897,0.204944656
2021,4,54,New York Jets Defense,-4.768482914,0.2020535229
2021,4,49,Miami Dolphins Defense,-4.958762865,0.1941738886
2021,4,41,Dallas Cowboys Defense,-5.048497541,0.190457909
2021,4,55,Las Vegas Raiders Defense,-5.260888849,0.1816626271
2021,4,36,Buffalo Bills Defense,-5.3172904,0.1793269969
2021,4,50,Minnesota Vikings Defense,-5.386752974,0.1764505001
2021,4,61,Seattle Seahawks Defense,-5.429743815,0.1746702174
2021,4,58,Los Angeles Rams Defense,-5.648273904,0.165620724
2021,4,57,Pittsburgh Steelers Defense,-6.263384092,0.1401485538
2021,4,46,Indianapolis Colts Defense,-6.306487888,0.1383635936
2021,4,64,Washington Commanders Defense,-6.450658075,0.132393399
2021,4,40,Cleveland Browns Defense,-6.997853288,0.1097336385
2021,4,45,Houston Texans Defense,-7.089617512,0.1059336138
2021,4,44,Green Bay Packers Defense,-7.27561004,0.09823152491
2021,4,43,Detroit Lions Defense,-7.451821796,0.09093446509
2021,4,63,Tennessee Titans Defense,-7.586580375,0.08535401219
2021,4,47,Jacksonville Jaguars Defense,-7.831088748,0.07522873872
2021,4,62,Tampa Bay Buccaneers Defense,-7.955166881,0.07009057099
2021,4,48,Kansas City Chiefs Defense,-9.647736618,0
2021,5,30,Tampa Bay Buccaneers Offense,14.54897164,1
2021,5,4,Buffalo Bills Offense,11.5559178,0.8769687471
2021,5,16,Kansas City Chiefs Offense,11.04767177,0.8560769926
2021,5,12,Green Bay Packers Offense,9.080816336,0.7752282339
2021,5,8,Cleveland Browns Offense,8.778133668,0.7627862834
2021,5,20,New Orleans Saints Offense,8.527406558,0.7524799968
2021,5,9,Dallas Cowboys Offense,8.245320323,0.7408846749
2021,5,26,Los Angeles Rams Offense,8.036931555,0.732318731
2021,5,1,Arizona Cardinals Offense,7.149745552,0.6958504243
2021,5,3,Baltimore Ravens Offense,6.598068671,0.673173419
2021,5,31,Tennessee Titans Offense,6.358156911,0.6633117039
2021,5,29,Seattle Seahawks Offense,6.283810253,0.6602556404
2021,5,32,Washington Commanders Offense,6.144226133,0.6545179524
2021,5,27,Los Angeles Chargers Offense,5.878556091,0.6435974278
2021,5,14,Indianapolis Colts Offense,5.162366013,0.61415801
2021,5,25,Pittsburgh Steelers Offense,5.076973447,0.6106478979
2021,5,18,Minnesota Vikings Offense,4.724130239,0.5961440686
2021,5,23,Las Vegas Raiders Offense,4.690490296,0.5947612788
2021,5,28,San Francisco 49ers Offense,4.510458314,0.5873609575
2021,5,24,Philadelphia Eagles Offense,4.124895372,0.5715121641
2021,5,2,Atlanta Falcons Offense,3.838957039,0.5597584994
2021,5,5,Carolina Panthers Offense,3.788897028,0.557700753
2021,5,10,Denver Broncos Offense,3.5382021,0.5473957893
2021,5,11,Detroit Lions Offense,3.315099046,0.538225006
2021,5,17,Miami Dolphins Offense,3.203370111,0.5336323219
2021,5,21,New York Giants Offense,2.867748268,0.519836387
2021,5,7,Cincinnati Bengals Offense,2.724870076,0.5139632942
2021,5,13,Houston Texans Offense,2.717336319,0.5136536146
2021,5,19,New England Patriots Offense,2.693085324,0.5126567631
2021,5,6,Chicago Bears Offense,2.428957085,0.5017996153
2021,5,15,Jacksonville Jaguars Offense,1.79514348,0.4757463312
2021,5,22,New York Jets Offense,1.290439758,0.4550001854
2021,5,37,Carolina Panthers Defense,-2.428803662,0.3021184794
2021,5,51,New England Patriots Defense,-2.533621349,0.2978098862
2021,5,33,Arizona Cardinals Defense,-3.551173789,0.2559827898
2021,5,42,Denver Broncos Defense,-3.575870004,0.2549676373
2021,5,60,San Francisco 49ers Defense,-4.03699086,0.2360129911
2021,5,38,Chicago Bears Defense,-4.08991011,0.2338377139
2021,5,53,New York Giants Defense,-4.229601857,0.2280956018
2021,5,59,Los Angeles Chargers Defense,-4.369086256,0.2223620129
2021,5,52,New Orleans Saints Defense,-4.3901242,0.2214972357
2021,5,56,Philadelphia Eagles Defense,-4.528423552,0.2158123589
2021,5,39,Cincinnati Bengals Defense,-4.708931205,0.2083924848
2021,5,36,Buffalo Bills Defense,-4.952122885,0.1983959466
2021,5,34,Atlanta Falcons Defense,-5.080527166,0.1931178125
2021,5,35,Baltimore Ravens Defense,-5.153724567,0.1901089899
2021,5,55,Las Vegas Raiders Defense,-5.254399878,0.1859706715
2021,5,41,Dallas Cowboys Defense,-5.272773283,0.1852154218
2021,5,50,Minnesota Vikings Defense,-5.422895409,0.1790445628
2021,5,54,New York Jets Defense,-5.445436465,0.1781179994
2021,5,58,Los Angeles Rams Defense,-5.811430341,0.1630736041
2021,5,61,Seattle Seahawks Defense,-5.81609056,0.162882043
2021,5,57,Pittsburgh Steelers Defense,-5.951053081,0.1573343286
2021,5,49,Miami Dolphins Defense,-6.18145462,0.1478635367
2021,5,46,Indianapolis Colts Defense,-6.695448772,0.1267355023
2021,5,64,Washington Commanders Defense,-6.970594849,0.1154254597
2021,5,44,Green Bay Packers Defense,-7.503802826,0.09350762958
2021,5,62,Tampa Bay Buccaneers Defense,-7.508507458,0.09331424292
2021,5,45,Houston Texans Defense,-7.57361853,0.09063781371
2021,5,63,Tennessee Titans Defense,-7.613044232,0.08901719682
2021,5,43,Detroit Lions Defense,-7.613616775,0.08899366213
2021,5,40,Cleveland Browns Defense,-8.134268212,0.06759197609
2021,5,47,Jacksonville Jaguars Defense,-8.549187745,0.05053646264
2021,5,48,Kansas City Chiefs Defense,-9.778618074,0
2021,6,30,Tampa Bay Buccaneers Offense,14.0288449,1
2021,6,4,Buffalo Bills Offense,11.81241923,0.9048380081
2021,6,16,Kansas City Chiefs Offense,10.76462856,0.8598512309
2021,6,9,Dallas Cowboys Offense,9.462960354,0.80396425
2021,6,26,Los Angeles Rams Offense,9.244703197,0.794593403
2021,6,12,Green Bay Packers Offense,9.22986673,0.7939564009
2021,6,8,Cleveland Browns Offense,8.568449415,0.7655585214
2021,6,1,Arizona Cardinals Offense,8.196636535,0.7495947763
2021,6,20,New Orleans Saints Offense,7.876955887,0.7358693229
2021,6,3,Baltimore Ravens Offense,7.409333135,0.7157919916
2021,6,31,Tennessee Titans Offense,7.020550907,0.6990996695
2021,6,29,Seattle Seahawks Offense,6.821413736,0.690549737
2021,6,18,Minnesota Vikings Offense,5.873113043,0.6498345512
2021,6,23,Las Vegas Raiders Offense,5.82554409,0.6477921835
2021,6,14,Indianapolis Colts Offense,5.794490545,0.6464589029
2021,6,32,Washington Commanders Offense,5.592939258,0.6378053207
2021,6,27,Los Angeles Chargers Offense,5.33387288,0.6266823342
2021,6,25,Pittsburgh Steelers Offense,4.879499977,0.6071738837
2021,6,5,Carolina Panthers Offense,4.579500793,0.5942934518
2021,6,24,Philadelphia Eagles Offense,4.423221888,0.5875836342
2021,6,28,San Francisco 49ers Offense,4.376794626,0.5855902848
2021,6,7,Cincinnati Bengals Offense,4.109512086,0.5741145384
2021,6,19,New England Patriots Offense,4.095012289,0.5734919913
2021,6,10,Denver Broncos Offense,3.850344982,0.5629872274
2021,6,2,Atlanta Falcons Offense,3.549482206,0.5500697173
2021,6,17,Miami Dolphins Offense,3.383663042,0.5429502897
2021,6,11,Detroit Lions Offense,3.263933785,0.5378097273
2021,6,21,New York Giants Offense,2.895812849,0.5220044954
2021,6,15,Jacksonville Jaguars Offense,2.403607629,0.5008717185
2021,6,6,Chicago Bears Offense,2.358595702,0.4989391365
2021,6,13,Houston Texans Offense,1.984314604,0.4828694187
2021,6,22,New York Jets Offense,0.4975843325,0.4190368183
2021,6,33,Arizona Cardinals Defense,-3.023687558,0.2678513977
2021,6,60,San Francisco 49ers Defense,-3.456136933,0.2492842315
2021,6,52,New Orleans Saints Defense,-3.965097099,0.2274320828
2021,6,37,Carolina Panthers Defense,-4.039247775,0.2242484317
2021,6,51,New England Patriots Defense,-4.172268371,0.2185372071
2021,6,38,Chicago Bears Defense,-4.192946727,0.2176493841
2021,6,42,Denver Broncos Defense,-4.454158892,0.2064342686
2021,6,39,Cincinnati Bengals Defense,-4.463033465,0.2060532398
2021,6,35,Baltimore Ravens Defense,-4.467451379,0.2058635571
2021,6,56,Philadelphia Eagles Defense,-4.786632996,0.1921595296
2021,6,54,New York Jets Defense,-4.793504451,0.1918645044
2021,6,57,Pittsburgh Steelers Defense,-5.201080968,0.1743652516
2021,6,34,Atlanta Falcons Defense,-5.388754863,0.1663074936
2021,6,36,Buffalo Bills Defense,-5.472292407,0.1627208183
2021,6,58,Los Angeles Rams Defense,-5.475882549,0.162566676
2021,6,53,New York Giants Defense,-5.585678134,0.1578526146
2021,6,59,Los Angeles Chargers Defense,-5.785003675,0.1492945945
2021,6,61,Seattle Seahawks Defense,-5.840633357,0.1469061402
2021,6,46,Indianapolis Colts Defense,-5.902609977,0.1442451808
2021,6,50,Minnesota Vikings Defense,-6.038059953,0.1384296511
2021,6,41,Dallas Cowboys Defense,-6.282869647,0.1279187738
2021,6,55,Las Vegas Raiders Defense,-6.487251489,0.119143662
2021,6,49,Miami Dolphins Defense,-6.757489052,0.107541042
2021,6,44,Green Bay Packers Defense,-7.354035454,0.08192838793
2021,6,63,Tennessee Titans Defense,-7.375420272,0.08101023312
2021,6,62,Tampa Bay Buccaneers Defense,-7.412729433,0.07940836839
2021,6,64,Washington Commanders Defense,-7.514991926,0.07501773952
2021,6,45,Houston Texans Defense,-8.100989055,0.04985801738
2021,6,43,Detroit Lions Defense,-8.747592323,0.02209617728
2021,6,47,Jacksonville Jaguars Defense,-8.765050804,0.02134659933
2021,6,40,Cleveland Browns Defense,-8.942786032,0.01371555692
2021,6,48,Kansas City Chiefs Defense,-9.26223618,0
2021,7,30,Tampa Bay Buccaneers Offense,14.23571147,1
2021,7,4,Buffalo Bills Offense,11.56921473,0.8877944523
2021,7,26,Los Angeles Rams Offense,9.819948004,0.814185725
2021,7,16,Kansas City Chiefs Offense,9.696120006,0.8089750723
2021,7,9,Dallas Cowboys Offense,9.48151782,0.7999446635
2021,7,1,Arizona Cardinals Offense,9.183393946,0.7873996818
2021,7,12,Green Bay Packers Offense,8.527285367,0.759790789
2021,7,8,Cleveland Browns Offense,8.373801868,0.75333224
2021,7,3,Baltimore Ravens Offense,7.646864509,0.722742889
2021,7,20,New Orleans Saints Offense,7.343982833,0.7099977002
2021,7,31,Tennessee Titans Offense,7.236175477,0.7054611924
2021,7,23,Las Vegas Raiders Offense,6.927310106,0.6924642111
2021,7,14,Indianapolis Colts Offense,6.889410285,0.6908693957
2021,7,29,Seattle Seahawks Offense,6.658148156,0.6811379403
2021,7,7,Cincinnati Bengals Offense,6.039319073,0.6550977599
2021,7,18,Minnesota Vikings Offense,5.882835922,0.6485129861
2021,7,19,New England Patriots Offense,5.611320505,0.637087682
2021,7,32,Washington Commanders Offense,5.582998087,0.6358958815
2021,7,28,San Francisco 49ers Offense,5.290470783,0.6235864022
2021,7,24,Philadelphia Eagles Offense,5.103559519,0.6157212207
2021,7,27,Los Angeles Chargers Offense,4.899231001,0.6071231253
2021,7,25,Pittsburgh Steelers Offense,4.581356603,0.5937470464
2021,7,2,Atlanta Falcons Offense,4.517524108,0.5910609902
2021,7,5,Carolina Panthers Offense,4.149769238,0.5755859528
2021,7,17,Miami Dolphins Offense,3.902999805,0.5652019538
2021,7,21,New York Giants Offense,3.770811608,0.559639506
2021,7,11,Detroit Lions Offense,3.195969944,0.5354503056
2021,7,10,Denver Broncos Offense,3.170041953,0.5343592619
2021,7,15,Jacksonville Jaguars Offense,2.618556858,0.5111529005
2021,7,6,Chicago Bears Offense,2.143100514,0.4911458108
2021,7,13,Houston Texans Offense,2.084251977,0.4886694783
2021,7,22,New York Jets Offense,0.7000207397,0.4304213575
2021,7,33,Arizona Cardinals Defense,-2.473085878,0.2968977867
2021,7,52,New Orleans Saints Defense,-3.685144995,0.2458946277
2021,7,42,Denver Broncos Defense,-4.113124957,0.2278853328
2021,7,51,New England Patriots Defense,-4.177745433,0.2251661185
2021,7,60,San Francisco 49ers Defense,-4.264714278,0.2215064903
2021,7,57,Pittsburgh Steelers Defense,-4.668333493,0.2045222898
2021,7,39,Cincinnati Bengals Defense,-4.824508452,0.1979504847
2021,7,36,Buffalo Bills Defense,-5.085066409,0.1869862679
2021,7,37,Carolina Panthers Defense,-5.125065241,0.1853031266
2021,7,53,New York Giants Defense,-5.319660077,0.1771146223
2021,7,61,Seattle Seahawks Defense,-5.386357988,0.1743079901
2021,7,58,Los Angeles Rams Defense,-5.583224874,0.1660238784
2021,7,38,Chicago Bears Defense,-5.607253053,0.1650127783
2021,7,35,Baltimore Ravens Defense,-5.710769068,0.1606568491
2021,7,41,Dallas Cowboys Defense,-5.779594766,0.1577606801
2021,7,56,Philadelphia Eagles Defense,-5.85029712,0.1547855419
2021,7,59,Los Angeles Chargers Defense,-5.868364256,0.1540252811
2021,7,50,Minnesota Vikings Defense,-6.131418289,0.14295603
2021,7,46,Indianapolis Colts Defense,-6.160588829,0.1417285406
2021,7,44,Green Bay Packers Defense,-6.405277725,0.1314320902
2021,7,62,Tampa Bay Buccaneers Defense,-6.604162025,0.1230630862
2021,7,34,Atlanta Falcons Defense,-6.624770882,0.1221958704
2021,7,63,Tennessee Titans Defense,-6.783983406,0.1154962453
2021,7,54,New York Jets Defense,-7.274769936,0.09484406497
2021,7,55,Las Vegas Raiders Defense,-7.52211173,0.08443598121
2021,7,49,Miami Dolphins Defense,-7.571540808,0.08235601736
2021,7,64,Washington Commanders Defense,-8.040772417,0.06261086302
2021,7,45,Houston Texans Defense,-8.579097307,0.03995827982
2021,7,43,Detroit Lions Defense,-8.594304603,0.03931836043
2021,7,47,Jacksonville Jaguars Defense,-8.616429272,0.03838735962
2021,7,40,Cleveland Browns Defense,-8.872803675,0.02759918582
2021,7,48,Kansas City Chiefs Defense,-9.528681574,0
2021,8,30,Tampa Bay Buccaneers Offense,14.23960267,1
2021,8,4,Buffalo Bills Offense,11.84794201,0.9009633848
2021,8,26,Los Angeles Rams Offense,10.59558879,0.8491045127
2021,8,9,Dallas Cowboys Offense,9.827008921,0.81727828
2021,8,16,Kansas City Chiefs Offense,9.707776843,0.812340982
2021,8,1,Arizona Cardinals Offense,9.652157274,0.8100378234
2021,8,12,Green Bay Packers Offense,8.472058924,0.7611709636
2021,8,31,Tennessee Titans Offense,7.943013559,0.7392636491
2021,8,8,Cleveland Browns Offense,7.861873346,0.7359037025
2021,8,20,New Orleans Saints Offense,7.585427078,0.7244562998
2021,8,14,Indianapolis Colts Offense,7.467013828,0.7195529087
2021,8,3,Baltimore Ravens Offense,7.330105302,0.7138836442
2021,8,7,Cincinnati Bengals Offense,7.059216493,0.7026663711
2021,8,24,Philadelphia Eagles Offense,6.874662958,0.6950241676
2021,8,28,San Francisco 49ers Offense,6.732510058,0.689137738
2021,8,29,Seattle Seahawks Offense,6.631467882,0.6849536682
2021,8,23,Las Vegas Raiders Offense,6.298063754,0.6711476894
2021,8,19,New England Patriots Offense,6.16880526,0.6657952062
2021,8,18,Minnesota Vikings Offense,5.923506514,0.6556375956
2021,8,32,Washington Commanders Offense,5.465105195,0.6366555904
2021,8,27,Los Angeles Chargers Offense,5.409424821,0.6343499139
2021,8,2,Atlanta Falcons Offense,4.586837675,0.6002872862
2021,8,5,Carolina Panthers Offense,4.547225702,0.5986469884
2021,8,25,Pittsburgh Steelers Offense,4.509712278,0.5970935897
2021,8,21,New York Giants Offense,4.21099349,0.584723901
2021,8,17,Miami Dolphins Offense,3.923620278,0.572824023
2021,8,10,Denver Broncos Offense,3.50539681,0.5555057481
2021,8,11,Detroit Lions Offense,2.721331211,0.5230382646
2021,8,22,New York Jets Offense,2.536921996,0.5154020373
2021,8,15,Jacksonville Jaguars Offense,2.528635652,0.5150589069
2021,8,6,Chicago Bears Offense,2.460330265,0.5122304394
2021,8,13,Houston Texans Offense,2.375180356,0.5087044548
2021,8,33,Arizona Cardinals Defense,-3.056977667,0.2837634533
2021,8,52,New Orleans Saints Defense,-3.407544455,0.2692467835
2021,8,42,Denver Broncos Defense,-4.167939987,0.2377594571
2021,8,61,Seattle Seahawks Defense,-4.27450547,0.2333466719
2021,8,51,New England Patriots Defense,-4.353023974,0.2300952881
2021,8,57,Pittsburgh Steelers Defense,-4.528296698,0.222837395
2021,8,36,Buffalo Bills Defense,-4.869686673,0.2087007292
2021,8,37,Carolina Panthers Defense,-5.015580681,0.2026593835
2021,8,60,San Francisco 49ers Defense,-5.31813602,0.1901308266
2021,8,35,Baltimore Ravens Defense,-5.483475633,0.1832842551
2021,8,53,New York Giants Defense,-5.511677427,0.182116443
2021,8,56,Philadelphia Eagles Defense,-5.828837889,0.1689831005
2021,8,41,Dallas Cowboys Defense,-5.836752675,0.168655356
2021,8,58,Los Angeles Rams Defense,-5.929377019,0.1648198614
2021,8,50,Minnesota Vikings Defense,-6.314091976,0.1488891452
2021,8,59,Los Angeles Chargers Defense,-6.33816331,0.1478923719
2021,8,39,Cincinnati Bengals Defense,-6.479186771,0.1420527115
2021,8,44,Green Bay Packers Defense,-6.548681127,0.1391750098
2021,8,38,Chicago Bears Defense,-6.648367383,0.1350470875
2021,8,55,Las Vegas Raiders Defense,-6.81126815,0.1283015066
2021,8,46,Indianapolis Colts Defense,-7.114808982,0.1157321412
2021,8,34,Atlanta Falcons Defense,-7.130717588,0.1150733795
2021,8,63,Tennessee Titans Defense,-7.266565757,0.1094480235
2021,8,62,Tampa Bay Buccaneers Defense,-7.392335015,0.1042400264
2021,8,49,Miami Dolphins Defense,-7.789406342,0.08779764355
2021,8,64,Washington Commanders Defense,-8.141728549,0.07320828335
2021,8,54,New York Jets Defense,-8.213289148,0.07024502034
2021,8,40,Cleveland Browns Defense,-8.538925052,0.05676071706
2021,8,47,Jacksonville Jaguars Defense,-9.408500952,0.02075232536
2021,8,48,Kansas City Chiefs Defense,-9.672081193,0.009837693818
2021,8,45,Houston Texans Defense,-9.69893344,0.008725765326
2021,8,43,Detroit Lions Defense,-9.909654188,0
2021,9,30,Tampa Bay Buccaneers Offense,13.79142802,1
2021,9,4,Buffalo Bills Offense,11.36452078,0.8993960862
2021,9,1,Arizona Cardinals Offense,10.70730573,0.8721521911
2021,9,26,Los Angeles Rams Offense,10.62841299,0.8688818072
2021,9,9,Dallas Cowboys Offense,10.17903889,0.8502536568
2021,9,16,Kansas City Chiefs Offense,9.260320227,0.8121695093
2021,9,8,Cleveland Browns Offense,8.790404288,0.7926898267
2021,9,31,Tennessee Titans Offense,8.591663642,0.7844513219
2021,9,14,Indianapolis Colts Offense,8.418000113,0.7772523526
2021,9,20,New Orleans Saints Offense,7.762920393,0.7500969745
2021,9,3,Baltimore Ravens Offense,7.706561648,0.7477607046
2021,9,24,Philadelphia Eagles Offense,7.521438897,0.74008671
2021,9,12,Green Bay Packers Offense,7.518603651,0.739969179
2021,9,7,Cincinnati Bengals Offense,7.233321774,0.7281432332
2021,9,28,San Francisco 49ers Offense,7.134988721,0.7240669793
2021,9,19,New England Patriots Offense,6.661640064,0.7044449984
2021,9,23,Las Vegas Raiders Offense,6.637463115,0.7034427782
2021,9,27,Los Angeles Chargers Offense,6.492267671,0.6974239119
2021,9,18,Minnesota Vikings Offense,6.339116702,0.691075261
2021,9,29,Seattle Seahawks Offense,6.060198285,0.6795131032
2021,9,2,Atlanta Falcons Offense,5.880680757,0.6720714649
2021,9,32,Washington Commanders Offense,5.289149285,0.6475503871
2021,9,25,Pittsburgh Steelers Offense,5.264764491,0.6465395509
2021,9,21,New York Giants Offense,4.770033465,0.626031195
2021,9,10,Denver Broncos Offense,4.695230907,0.6229303636
2021,9,5,Carolina Panthers Offense,4.118124592,0.5990072597
2021,9,22,New York Jets Offense,3.893778174,0.5897073049
2021,9,17,Miami Dolphins Offense,3.705430277,0.5818996165
2021,9,6,Chicago Bears Offense,3.393104905,0.5689526219
2021,9,15,Jacksonville Jaguars Offense,2.619811504,0.5368968674
2021,9,11,Detroit Lions Offense,2.39161748,0.5274374157
2021,9,13,Houston Texans Offense,2.383389314,0.527096329
2021,9,33,Arizona Cardinals Defense,-3.426316465,0.2862634162
2021,9,52,New Orleans Saints Defense,-4.022579198,0.2615462109
2021,9,51,New England Patriots Defense,-4.023789476,0.2614960405
2021,9,61,Seattle Seahawks Defense,-4.105269003,0.2581184251
2021,9,42,Denver Broncos Defense,-4.11131274,0.2578678908
2021,9,36,Buffalo Bills Defense,-4.445616555,0.2440098118
2021,9,57,Pittsburgh Steelers Defense,-5.4007495,0.2044161632
2021,9,35,Baltimore Ravens Defense,-5.679555809,0.1928586527
2021,9,37,Carolina Panthers Defense,-5.710000986,0.1915965921
2021,9,53,New York Giants Defense,-5.860097054,0.1853745777
2021,9,44,Green Bay Packers Defense,-5.984210938,0.1802296169
2021,9,58,Los Angeles Rams Defense,-6.398812826,0.163042898
2021,9,60,San Francisco 49ers Defense,-6.534601656,0.1574139693
2021,9,59,Los Angeles Chargers Defense,-6.585544353,0.1553022138
2021,9,56,Philadelphia Eagles Defense,-6.704852259,0.1503564779
2021,9,41,Dallas Cowboys Defense,-6.891429933,0.1426221715
2021,9,63,Tennessee Titans Defense,-6.941741073,0.1405365962
2021,9,50,Minnesota Vikings Defense,-7.046492732,0.1361942684
2021,9,62,Tampa Bay Buccaneers Defense,-7.138794846,0.1323680184
2021,9,49,Miami Dolphins Defense,-7.146431057,0.1320514703
2021,9,55,Las Vegas Raiders Defense,-7.335092609,0.1242307798
2021,9,46,Indianapolis Colts Defense,-7.59252807,0.1135591668
2021,9,34,Atlanta Falcons Defense,-7.780633337,0.1057615362
2021,9,39,Cincinnati Bengals Defense,-7.933667482,0.09941772804
2021,9,38,Chicago Bears Defense,-8.007189,0.09637000031
2021,9,40,Cleveland Browns Defense,-8.17445867,0.08943607916
2021,9,47,Jacksonville Jaguars Defense,-8.494405524,0.07617314715
2021,9,64,Washington Commanders Defense,-8.594670888,0.07201679211
2021,9,48,Kansas City Chiefs Defense,-8.749683562,0.06559096693
2021,9,45,Houston Texans Defense,-10.01812,0.01300977724
2021,9,43,Detroit Lions Defense,-10.03412325,0.01234638577
2021,9,54,New York Jets Defense,-10.3319599,0
2021,10,30,Tampa Bay Buccaneers Offense,13.46986473,1
2021,10,4,Buffalo Bills Offense,12.40372314,0.9580512748
2021,10,9,Dallas Cowboys Offense,12.06112293,0.9445712247
2021,10,26,Los Angeles Rams Offense,10.49383398,0.8829042054
2021,10,16,Kansas City Chiefs Offense,10.16732279,0.8700571984
2021,10,1,Arizona Cardinals Offense,9.999006689,0.863434583
