season,weeksofar,teamID,team,massey,normalizedMassey
2013,14,11,Detroit Lions,-0.08177511728,0.4216915419
2013,14,27,Los Angeles Chargers,-0.1526544504,0.4146036086
2013,14,12,Green Bay Packers,-0.8664082233,0.3432282313
2013,14,21,New York Giants,-1.222087927,0.3076602609
2013,14,26,Los Angeles Rams,-1.244861316,0.305382922
2013,14,30,Tampa Bay Buccaneers,-1.386142305,0.2912548231
2013,14,25,Pittsburgh Steelers,-1.396371843,0.2902318693
2013,14,2,Atlanta Falcons,-1.776934552,0.2521755984
2013,14,31,Tennessee Titans,-1.955910899,0.2342779637
2013,14,8,Cleveland Browns,-2.752527843,0.1546162693
2013,14,22,New York Jets,-2.768900659,0.1529789877
2013,14,23,Las Vegas Raiders,-2.814185825,0.1484504711
2013,14,4,Buffalo Bills,-2.898419576,0.140027096
2013,14,13,Houston Texans,-3.135546805,0.1163143731
2013,14,18,Minnesota Vikings,-3.178560059,0.1120130477
2013,14,32,Washington Commanders,-3.509960023,0.0788730513
2013,14,15,Jacksonville Jaguars,-4.298690536,0
2013,15,29,Seattle Seahawks,5.250486489,1
2013,15,10,Denver Broncos,4.924736706,0.9674250217
2013,15,28,San Francisco 49ers,4.339288023,0.9088801534
2013,15,5,Carolina Panthers,3.658573459,0.8408086971
2013,15,20,New Orleans Saints,3.600826617,0.8350340128
2013,15,16,Kansas City Chiefs,3.477098738,0.822661225
2013,15,1,Arizona Cardinals,2.18365462,0.6933168131
2013,15,7,Cincinnati Bengals,1.453157147,0.6202670658
2013,15,19,New England Patriots,1.420138661,0.6169652172
2013,15,3,Baltimore Ravens,1.401778554,0.6151292065
2013,15,14,Indianapolis Colts,1.106972877,0.5856486389
2013,15,9,Dallas Cowboys,0.7916565177,0.5541170029
2013,15,17,Miami Dolphins,0.7839066002,0.5533420112
2013,15,6,Chicago Bears,0.545685005,0.5295198516
2013,15,27,Los Angeles Chargers,0.2659712156,0.5015484727
2013,15,24,Philadelphia Eagles,0.1494986227,0.4899012134
2013,15,26,Los Angeles Rams,0.1006272936,0.4850140805
2013,15,11,Detroit Lions,-0.1296667099,0.4619846801
2013,15,12,Green Bay Packers,-0.7056323042,0.4043881207
2013,15,25,Pittsburgh Steelers,-0.8369220806,0.3912591431
2013,15,21,New York Giants,-1.469804369,0.3279709142
2013,15,31,Tennessee Titans,-1.729358658,0.3020154853
2013,15,2,Atlanta Falcons,-1.845816431,0.290369708
2013,15,30,Tampa Bay Buccaneers,-1.87697717,0.2872536341
2013,15,18,Minnesota Vikings,-2.405322723,0.2344190789
2013,15,8,Cleveland Browns,-2.934534524,0.1814978987
2013,15,4,Buffalo Bills,-2.990947488,0.1758566024
2013,15,22,New York Jets,-3.140865586,0.1608647925
2013,15,23,Las Vegas Raiders,-3.482815735,0.1266697776
2013,15,13,Houston Texans,-3.541190565,0.1208322946
2013,15,32,Washington Commanders,-3.61468929,0.1134824222
2013,15,15,Jacksonville Jaguars,-4.749513511,0
2013,16,10,Denver Broncos,5.198307722,1
2013,16,29,Seattle Seahawks,4.627825097,0.9429517375
2013,16,28,San Francisco 49ers,4.411736205,0.9213428483
2013,16,5,Carolina Panthers,4.261800617,0.9063492895
2013,16,20,New Orleans Saints,3.540696217,0.8342388495
2013,16,1,Arizona Cardinals,3.083409823,0.7885102101
2013,16,16,Kansas City Chiefs,2.872784088,0.7674476366
2013,16,19,New England Patriots,2.197924038,0.6999616315
2013,16,7,Cincinnati Bengals,1.699124397,0.6500816675
2013,16,14,Indianapolis Colts,1.698793113,0.6500485391
2013,16,3,Baltimore Ravens,0.8798429211,0.5681535199
2013,16,24,Philadelphia Eagles,0.8659588689,0.5667651147
2013,16,27,Los Angeles Chargers,0.7387561872,0.5540448465
2013,16,26,Los Angeles Rams,0.7135060712,0.5515198349
2013,16,17,Miami Dolphins,0.3721020009,0.5173794279
2013,16,9,Dallas Cowboys,0.27708229,0.5078774568
2013,16,6,Chicago Bears,-0.5433533841,0.4258338894
2013,16,11,Detroit Lions,-0.6011477311,0.4200544547
2013,16,25,Pittsburgh Steelers,-0.7051822602,0.4096510018
2013,16,21,New York Giants,-1.3564186,0.3445273678
2013,16,31,Tennessee Titans,-1.395967211,0.3405725067
2013,16,12,Green Bay Packers,-1.442181382,0.3359510896
2013,16,2,Atlanta Falcons,-2.023764158,0.2777928119
2013,16,30,Tampa Bay Buccaneers,-2.083161204,0.2718531074
2013,16,4,Buffalo Bills,-2.180274243,0.2621418035
2013,16,22,New York Jets,-2.388197437,0.2413494841
2013,16,18,Minnesota Vikings,-3.039677726,0.1762014552
2013,16,13,Houston Texans,-3.226507636,0.1575184642
2013,16,32,Washington Commanders,-3.751662959,0.1050029319
2013,16,23,Las Vegas Raiders,-3.930619962,0.08710723162
2013,16,8,Cleveland Browns,-3.969841487,0.0831850791
2013,16,15,Jacksonville Jaguars,-4.801692278,0
2013,17,10,Denver Broncos,5.060200627,1
2013,17,29,Seattle Seahawks,4.831457981,0.9771257354
2013,17,28,San Francisco 49ers,4.291775582,0.9231574955
2013,17,5,Carolina Panthers,3.797218229,0.8737017602
2013,17,20,New Orleans Saints,3.582518896,0.8522318269
2013,17,1,Arizona Cardinals,2.82922157,0.7769020943
2013,17,16,Kansas City Chiefs,2.371749359,0.7311548732
2013,17,19,New England Patriots,2.328482715,0.7268282089
2013,17,7,Cincinnati Bengals,2.121909832,0.7061709205
2013,17,14,Indianapolis Colts,1.970928702,0.6910728075
2013,17,27,Los Angeles Chargers,1.229505329,0.6169304702
2013,17,24,Philadelphia Eagles,1.095227403,0.6035026776
2013,17,9,Dallas Cowboys,0.4640428065,0.540384218
2013,17,3,Baltimore Ravens,0.4193965038,0.5359195877
2013,17,26,Los Angeles Rams,0.1851871256,0.5124986499
2013,17,25,Pittsburgh Steelers,-0.2021170417,0.4737682331
2013,17,17,Miami Dolphins,-0.3129447558,0.4626854617
2013,17,11,Detroit Lions,-0.7573110524,0.4182488321
2013,17,6,Chicago Bears,-0.8679310332,0.407186834
2013,17,31,Tennessee Titans,-0.9018085691,0.4037990804
2013,17,12,Green Bay Packers,-0.9366475108,0.4003151862
2013,17,21,New York Giants,-1.058959193,0.388084018
2013,17,22,New York Jets,-1.569709394,0.337008998
2013,17,2,Atlanta Falcons,-1.654672382,0.3285126991
2013,17,30,Tampa Bay Buccaneers,-2.27600205,0.2663797323
2013,17,4,Buffalo Bills,-2.484312503,0.245548687
2013,17,18,Minnesota Vikings,-2.768245658,0.2171553716
2013,17,13,Houston Texans,-3.458343779,0.1481455594
2013,17,23,Las Vegas Raiders,-3.943711639,0.09960877341
2013,17,32,Washington Commanders,-4.148358369,0.07914410041
2013,17,8,Cleveland Browns,-4.297948359,0.06418510145
2013,17,15,Jacksonville Jaguars,-4.939799373,0
2013,18,29,Seattle Seahawks,5.323551268,1
2013,18,10,Denver Broncos,5.267733693,0.9944182425
2013,18,28,San Francisco 49ers,4.527937718,0.920438645
2013,18,5,Carolina Panthers,3.872424292,0.8548873024
2013,18,20,New Orleans Saints,3.838056569,0.8514505301
2013,18,1,Arizona Cardinals,3.010754861,0.7687203593
2013,18,27,Los Angeles Chargers,2.890056735,0.7566505468
2013,18,14,Indianapolis Colts,2.638263461,0.7314712193
2013,18,16,Kansas City Chiefs,2.463574285,0.7140023017
2013,18,19,New England Patriots,2.133459729,0.6809908461
2013,18,24,Philadelphia Eagles,0.9356897496,0.5612138482
2013,18,7,Cincinnati Bengals,0.85056992,0.5527018652
2013,18,9,Dallas Cowboys,0.5016240003,0.5178072732
2013,18,26,Los Angeles Rams,0.3753937924,0.5051842525
2013,18,3,Baltimore Ravens,-0.1716678806,0.4504780852
2013,18,17,Miami Dolphins,-0.3663177429,0.4310130989
2013,18,25,Pittsburgh Steelers,-0.5630130189,0.4113435713
2013,18,31,Tennessee Titans,-0.6329070311,0.4043541701
2013,18,21,New York Giants,-1.016634621,0.3659814111
2013,18,11,Detroit Lions,-1.049329285,0.3627119448
2013,18,6,Chicago Bears,-1.148436409,0.3528012323
2013,18,12,Green Bay Packers,-1.440707126,0.3235741607
2013,18,2,Atlanta Falcons,-1.583686537,0.3092762196
2013,18,22,New York Jets,-1.7245012,0.2951947532
2013,18,30,Tampa Bay Buccaneers,-2.224856963,0.2451591769
2013,18,4,Buffalo Bills,-2.64935503,0.2027093702
2013,18,18,Minnesota Vikings,-2.956221737,0.1720226996
2013,18,13,Houston Texans,-3.625481404,0.1050967328
2013,18,23,Las Vegas Raiders,-3.693929018,0.09825197141
2013,18,32,Washington Commanders,-4.432935725,0.02435130068
2013,18,8,Cleveland Browns,-4.672660615,0.0003788117524
2013,18,15,Jacksonville Jaguars,-4.676448732,0
2013,19,29,Seattle Seahawks,6.024272176,1
2013,19,10,Denver Broncos,5.682947354,0.9658675178
2013,19,28,San Francisco 49ers,5.064347928,0.9040075752
2013,19,19,New England Patriots,3.138970602,0.7114698426
2013,19,1,Arizona Cardinals,2.686105056,0.666183288
2013,19,20,New Orleans Saints,2.269002747,0.6244730571
2013,19,5,Carolina Panthers,2.060970295,0.6036698119
2013,19,16,Kansas City Chiefs,2.018091199,0.5993819023
2013,19,27,Los Angeles Chargers,1.64806619,0.5623794014
2013,19,14,Indianapolis Colts,1.13378128,0.5109509104
2013,19,24,Philadelphia Eagles,0.7431136797,0.4718841504
2013,19,7,Cincinnati Bengals,0.6170144131,0.4592742237
2013,19,26,Los Angeles Rams,0.4218881819,0.4397616006
2013,19,9,Dallas Cowboys,0.3722358225,0.4347963647
2013,19,3,Baltimore Ravens,-0.2363338568,0.3739393967
2013,19,25,Pittsburgh Steelers,-0.4459861157,0.3529741708
2013,19,17,Miami Dolphins,-0.4625754441,0.351315238
2013,19,31,Tennessee Titans,-0.4860354016,0.3489692423
2013,19,21,New York Giants,-0.8684330103,0.3107294814
2013,19,11,Detroit Lions,-0.9300650048,0.3045662819
2013,19,6,Chicago Bears,-1.067104631,0.2908623193
2013,19,12,Green Bay Packers,-1.274750971,0.2700976853
2013,19,22,New York Jets,-1.517984191,0.2457743634
2013,19,2,Atlanta Falcons,-1.717393682,0.2258334143
2013,19,30,Tampa Bay Buccaneers,-2.000499321,0.1975228503
2013,19,4,Buffalo Bills,-2.314837943,0.1660889881
2013,19,18,Minnesota Vikings,-2.556217824,0.141951
2013,19,13,Houston Texans,-3.097622915,0.08781049096
2013,19,23,Las Vegas Raiders,-3.207878841,0.0767848983
2013,19,32,Washington Commanders,-3.765181457,0.02105463675
2013,19,15,Jacksonville Jaguars,-3.956178491,0.001954933326
2013,19,8,Cleveland Browns,-3.975727824,0
2013,20,10,Denver Broncos,6.243706297,1
2013,20,29,Seattle Seahawks,6.111504049,0.9867797752
2013,20,28,San Francisco 49ers,4.189231019,0.7945524723
2013,20,1,Arizona Cardinals,2.453094074,0.6209387777
2013,20,16,Kansas City Chiefs,2.065318869,0.5821612572
2013,20,19,New England Patriots,2.014854983,0.5771148687
2013,20,20,New Orleans Saints,1.947661592,0.5703955295
2013,20,27,Los Angeles Chargers,1.763706466,0.5520000169
2013,20,5,Carolina Panthers,1.695902978,0.5452196681
2013,20,14,Indianapolis Colts,1.148085318,0.4904379021
2013,20,24,Philadelphia Eagles,0.8132661508,0.4569559854
2013,20,9,Dallas Cowboys,0.4963774194,0.4252671123
2013,20,26,Los Angeles Rams,0.4190971888,0.4175390892
2013,20,7,Cincinnati Bengals,0.3955042001,0.4151797903
2013,20,31,Tennessee Titans,-0.2638853966,0.3492408307
2013,20,25,Pittsburgh Steelers,-0.5833547254,0.3172938978
2013,20,21,New York Giants,-0.5858461807,0.3170447523
2013,20,3,Baltimore Ravens,-0.6643312189,0.3091962484
2013,20,17,Miami Dolphins,-0.6657533833,0.309054032
2013,20,11,Detroit Lions,-0.8849767129,0.287131699
2013,20,6,Chicago Bears,-1.004861362,0.2751432341
2013,20,12,Green Bay Packers,-1.247035777,0.2509257926
2013,20,22,New York Jets,-1.613261776,0.2143031927
2013,20,30,Tampa Bay Buccaneers,-1.947875,0.1808418703
2013,20,2,Atlanta Falcons,-1.971166353,0.178512735
2013,20,18,Minnesota Vikings,-2.310388484,0.1445905219
2013,20,4,Buffalo Bills,-2.329862013,0.142643169
2013,20,23,Las Vegas Raiders,-2.624976387,0.1131317317
2013,20,13,Houston Texans,-2.657142903,0.1099150801
2013,20,32,Washington Commanders,-3.263382533,0.04929111702
2013,20,15,Jacksonville Jaguars,-3.382916694,0.03733770098
2013,20,8,Cleveland Browns,-3.756293703,0
2013,21,29,Seattle Seahawks,6.565810012,1
2013,21,10,Denver Broncos,4.415382414,0.7849572402
2013,21,28,San Francisco 49ers,4.271150539,0.7705340527
2013,21,1,Arizona Cardinals,2.473535651,0.5907725639
2013,21,20,New Orleans Saints,1.960654398,0.5394844387
2013,21,5,Carolina Panthers,1.730130393,0.5164320381
2013,21,19,New England Patriots,1.651042982,0.5085232971
2013,21,16,Kansas City Chiefs,1.609336319,0.5043526307
2013,21,27,Los Angeles Chargers,1.29122607,0.4725416059
2013,21,14,Indianapolis Colts,1.024678095,0.4458868084
2013,21,26,Los Angeles Rams,0.6778325927,0.4112022581
2013,21,24,Philadelphia Eagles,0.6153979135,0.4049587902
2013,21,9,Dallas Cowboys,0.3183592045,0.3752549193
2013,21,7,Cincinnati Bengals,0.2179207828,0.3652110771
2013,21,31,Tennessee Titans,-0.2003026085,0.323388738
2013,21,21,New York Giants,-0.589026474,0.2845163514
2013,21,17,Miami Dolphins,-0.6221148306,0.2812075158
2013,21,25,Pittsburgh Steelers,-0.6350407639,0.2799149225
2013,21,11,Detroit Lions,-0.8316225438,0.2602567445
2013,21,6,Chicago Bears,-0.9356968479,0.249849314
2013,21,3,Baltimore Ravens,-1.037117288,0.2397072701
2013,21,12,Green Bay Packers,-1.104098203,0.2330091785
2013,21,22,New York Jets,-1.454857617,0.1979332372
2013,21,30,Tampa Bay Buccaneers,-1.50854919,0.1925640799
2013,21,2,Atlanta Falcons,-1.52672547,0.1907464518
2013,21,18,Minnesota Vikings,-2.040129082,0.1394060906
2013,21,4,Buffalo Bills,-2.086494728,0.1347695261
2013,21,13,Houston Texans,-2.335830207,0.1098359781
2013,21,23,Las Vegas Raiders,-2.542016966,0.08921730219
2013,21,15,Jacksonville Jaguars,-2.952507075,0.04816829138
2013,21,32,Washington Commanders,-2.986137484,0.04480525044
2013,21,8,Cleveland Browns,-3.434189988,0
2014,1,29,Seattle Seahawks,7.093594483,1
2014,1,28,San Francisco 49ers,4.175619407,0.7082024925
2014,1,10,Denver Broncos,3.11461418,0.6021019697
2014,1,1,Arizona Cardinals,2.538418337,0.5444823854
2014,1,27,Los Angeles Chargers,0.9626239681,0.3869029485
2014,1,31,Tennessee Titans,0.9336705471,0.3840076064
2014,1,24,Philadelphia Eagles,0.7413063447,0.3647711862
2014,1,5,Carolina Panthers,0.6033033197,0.3509708837
2014,1,25,Pittsburgh Steelers,0.3206021173,0.3227007635
2014,1,20,New Orleans Saints,0.2902263517,0.3196631869
2014,1,19,New England Patriots,0.269634848,0.3176040365
2014,1,26,Los Angeles Rams,0.2387569524,0.314516247
2014,1,17,Miami Dolphins,0.09282386492,0.2999229382
2014,1,14,Indianapolis Colts,0.001941489984,0.2908347007
2014,1,7,Cincinnati Bengals,-0.0268598227,0.2879545695
2014,1,18,Minnesota Vikings,-0.2488255584,0.2657579959
2014,1,22,New York Jets,-0.2928417538,0.2613563763
2014,1,2,Atlanta Falcons,-0.4931174723,0.2413288045
2014,1,11,Detroit Lions,-0.5344144096,0.2371991108
2014,1,21,New York Giants,-0.6958980082,0.2210507509
2014,1,16,Kansas City Chiefs,-0.7172037633,0.2189201754
2014,1,4,Buffalo Bills,-0.9861211437,0.1920284374
2014,1,13,Houston Texans,-0.989019628,0.1917385889
2014,1,9,Dallas Cowboys,-1.00210246,0.1904303057
2014,1,30,Tampa Bay Buccaneers,-1.071106988,0.183529853
2014,1,6,Chicago Bears,-1.393744894,0.1512660623
2014,1,15,Jacksonville Jaguars,-1.441579989,0.1464825528
2014,1,12,Green Bay Packers,-1.636713167,0.1269692351
2014,1,3,Baltimore Ravens,-1.642190922,0.1264214596
2014,1,23,Las Vegas Raiders,-2.531615583,0.03747899346
2014,1,8,Cleveland Browns,-2.767375132,0.01390303857
2014,1,32,Washington Commanders,-2.906405517,0
2014,2,29,Seattle Seahawks,6.379066743,1
2014,2,10,Denver Broncos,3.923021362,0.7543954618
2014,2,28,San Francisco 49ers,3.414093198,0.7035026455
2014,2,1,Arizona Cardinals,3.144103845,0.6765037102
2014,2,27,Los Angeles Chargers,2.110936667,0.5731869924
2014,2,24,Philadelphia Eagles,1.135115216,0.4756048472
2014,2,5,Carolina Panthers,1.129676098,0.4750609355
2014,2,7,Cincinnati Bengals,1.03176475,0.4652698007
2014,2,19,New England Patriots,0.9889518153,0.4609885072
2014,2,26,Los Angeles Rams,0.1130607977,0.3733994054
2014,2,31,Tennessee Titans,-0.0007425069451,0.362019075
2014,2,9,Dallas Cowboys,-0.07038757621,0.355054568
2014,2,20,New Orleans Saints,-0.0996403116,0.3521292945
2014,2,25,Pittsburgh Steelers,-0.1709684699,0.3449964787
2014,2,4,Buffalo Bills,-0.3041693798,0.3316763877
2014,2,6,Chicago Bears,-0.3131471414,0.3307786115
2014,2,14,Indianapolis Colts,-0.326206535,0.3294726722
2014,2,17,Miami Dolphins,-0.5658746657,0.3055058591
2014,2,3,Baltimore Ravens,-0.5672713261,0.305366193
2014,2,13,Houston Texans,-0.6097275902,0.3011205666
2014,2,18,Minnesota Vikings,-0.6279056018,0.2993027655
2014,2,22,New York Jets,-1.070356455,0.2550576801
2014,2,11,Detroit Lions,-1.087520852,0.2533412405
2014,2,12,Green Bay Packers,-1.121686225,0.2499247031
2014,2,16,Kansas City Chiefs,-1.178537297,0.2442395959
2014,2,21,New York Giants,-1.48187222,0.2139061037
2014,2,2,Atlanta Falcons,-1.498794355,0.2122138902
2014,2,30,Tampa Bay Buccaneers,-1.535602953,0.2085330304
2014,2,32,Washington Commanders,-2.219302902,0.1401630354
2014,2,15,Jacksonville Jaguars,-2.442761826,0.117817143
2014,2,8,Cleveland Browns,-2.456381046,0.116455221
2014,2,23,Las Vegas Raiders,-3.620933257,0
2014,3,29,Seattle Seahawks,6.112391639,1
2014,3,1,Arizona Cardinals,3.754433145,0.7642041506
2014,3,10,Denver Broncos,3.475505871,0.7363114232
2014,3,27,Los Angeles Chargers,2.758046206,0.6645654566
2014,3,28,San Francisco 49ers,2.370234568,0.6257842929
2014,3,7,Cincinnati Bengals,1.956540579,0.5844148939
2014,3,24,Philadelphia Eagles,1.499093486,0.5386701846
2014,3,19,New England Patriots,1.056627603,0.4944235964
2014,3,25,Pittsburgh Steelers,0.7270225854,0.4614630946
2014,3,6,Chicago Bears,0.4451982312,0.4332806592
2014,3,20,New Orleans Saints,0.2585321074,0.4146140468
2014,3,9,Dallas Cowboys,0.2281160792,0.411572444
2014,3,5,Carolina Panthers,0.1496811888,0.4037289549
2014,3,11,Detroit Lions,0.1000261013,0.3987634462
2014,3,14,Indianapolis Colts,-0.1235543203,0.376405404
2014,3,3,Baltimore Ravens,-0.1858054906,0.370180287
2014,3,21,New York Giants,-0.2657806562,0.3621827704
2014,3,26,Los Angeles Rams,-0.3929182521,0.3494690109
2014,3,16,Kansas City Chiefs,-0.6461415038,0.3241466857
2014,3,2,Atlanta Falcons,-0.6855039637,0.3202104397
2014,3,4,Buffalo Bills,-0.8187327984,0.3068875562
2014,3,18,Minnesota Vikings,-0.936366686,0.2951241675
2014,3,31,Tennessee Titans,-1.096883136,0.2790725225
2014,3,13,Houston Texans,-1.339103404,0.2548504957
2014,3,17,Miami Dolphins,-1.432376267,0.2455232094
2014,3,12,Green Bay Packers,-1.474936012,0.2412672349
2014,3,32,Washington Commanders,-1.83425897,0.2053349391
2014,3,22,New York Jets,-1.922239849,0.1965368512
2014,3,8,Cleveland Browns,-2.048753836,0.1838854524
2014,3,30,Tampa Bay Buccaneers,-2.287965924,0.1599642437
2014,3,15,Jacksonville Jaguars,-3.512519962,0.03750883992
2014,3,23,Las Vegas Raiders,-3.887608361,0
2014,4,29,Seattle Seahawks,5.809517081,1
2014,4,1,Arizona Cardinals,3.817818225,0.8008301143
2014,4,10,Denver Broncos,3.290639394,0.7481122312
2014,4,27,Los Angeles Chargers,3.134496561,0.732497948
2014,4,7,Cincinnati Bengals,2.378146817,0.6568629736
2014,4,28,San Francisco 49ers,2.277055587,0.6467538505
2014,4,24,Philadelphia Eagles,1.207245587,0.5397728505
2014,4,9,Dallas Cowboys,0.945090463,0.5135573382
2014,4,11,Detroit Lions,0.8882954066,0.5078778325
2014,4,3,Baltimore Ravens,0.8026600249,0.4993142943
2014,4,21,New York Giants,0.7387363217,0.492921924
2014,4,14,Indianapolis Colts,0.666848408,0.4857331326
2014,4,25,Pittsburgh Steelers,0.3655862661,0.4556069185
2014,4,19,New England Patriots,0.1442376546,0.4334720573
2014,4,16,Kansas City Chiefs,0.07667057032,0.4267153489
2014,4,18,Minnesota Vikings,-0.1079945808,0.4082488338
2014,4,6,Chicago Bears,-0.1164674803,0.4074015438
2014,4,12,Green Bay Packers,-0.3642569534,0.3826225965
2014,4,26,Los Angeles Rams,-0.5341981734,0.3656284745
2014,4,20,New Orleans Saints,-0.6775626755,0.3512920243
2014,4,5,Carolina Panthers,-0.7782213125,0.3412261606
2014,4,13,Houston Texans,-0.9870886265,0.3203394292
2014,4,17,Miami Dolphins,-1.055355571,0.3135127347
2014,4,4,Buffalo Bills,-1.529445882,0.2661037036
2014,4,31,Tennessee Titans,-1.61182832,0.2578654598
2014,4,2,Atlanta Falcons,-1.621410578,0.256907234
2014,4,32,Washington Commanders,-2.069425006,0.2121057912
2014,4,8,Cleveland Browns,-2.172262228,0.201822069
2014,4,30,Tampa Bay Buccaneers,-2.416411087,0.1774071831
2014,4,22,New York Jets,-2.478992798,0.171149012
2014,4,15,Jacksonville Jaguars,-3.831640175,0.0358842744
2014,4,23,Las Vegas Raiders,-4.190482919,0
2014,5,29,Seattle Seahawks,5.781774104,1
2014,5,10,Denver Broncos,4.047506542,0.8265732438
